Uniprot ID1;Uniprot ID2;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Pfam);Sim(Seq)
P69054;P66948;0.226470479;0.287524843;0.081110786;0.083062608;0;0.025847935
P00805;P0A9A6;0.317537315;0.454429948;0.155058422;0.154612961;0;0.019918112
P0A8I8;P30011;0.278045116;0.357145878;0.088831963;0.094401143;0;0.035848564
P0AGI8;P14176;0.308225793;0.375605376;0.187986293;0.187788103;0;0.021664994
P00805;P0A8A4;0.158889616;0.212207566;0.081497326;0.08828282;0;0.023479388
P0A6Y5;P0AE70;0.160052677;0.185909288;0.028820206;0.032116736;0;0.031217205
P0AFK4;P11350;0.227409964;0.374520338;0.105305663;0.139219892;0;0.031632685
P0AFZ3;P10371;0.137322859;0.265369638;0.019926095;0.036894401;0;0.028911521
P14900;P18843;0.329850924;0.379232497;0.10398628;0.107743583;0;0.028560168
P0AC23;P0AA41;0.126217029;0.178323653;0.020535195;0.025771469;0;0.030499
P07913;P31440;0.122680183;0.174621198;0.014538235;0.017583494;0;0.021466786
P0AFA2;P07639;0.204742233;0.254539554;0.053833518;0.056690058;0;0.014878999
P0A924;P76387;0.378852224;0.546127117;0.230338073;0.259530664;0;0.01629979
P08506;P75733;0.165116227;0.194980461;0.036867129;0.038996143;0;0.020741176
P0ABN1;P04816;0.108648611;0.147430489;0.01707272;0.022177235;0;0.027846849
P37188;P22523;0.121436193;0.231375463;0.025063369;0.041091813;0;0.008615034
P0A8L1;P75876;0.298319533;0.427117221;0.141333454;0.148622392;0;0.019374922
P0AF03;P0AE95;0.201136363;0.335762622;0.064437824;0.086271266;0;0.041698209
P06612;P0A972;0.182106182;0.336673381;0.030022647;0.051135774;0;0.013847014
P06616;P23200;0.144222139;0.239707672;0.025389815;0.037523611;0;0.026677274
P38134;P22939;0.279798071;0.326795746;0.104618445;0.110905212;0;0.021016044
P07913;P69503;0.322603969;0.50430321;0.122237532;0.1408969;0;0.026679283
P10905;P0AE70;0.113405895;0.137292899;0.012540986;0.014488119;0;0.034822825
P0AE95;P0AAE0;0.218272465;0.262827711;0.060444899;0.063474474;0;0.02796706
P0AEF8;P36649;0.113191313;0.155924711;0.015070802;0.018261016;0;0.02123237
P08204;P37676;0.130393779;0.173468371;0.025211367;0.031170229;0;0.018856768
P04425;P0A8P8;0.160961241;0.19342396;0.056413844;0.057580298;0;0.028821265
P09424;P00550;0.122341125;0.162921326;0.022686281;0.028620534;0;0.01617558
P0A9Q7;P0ACV0;0.221069371;0.300951627;0.082861456;0.093394633;0;0.015606339
P39453;P37690;0.227512884;0.300728297;0.078439212;0.093701355;0;0.01406802
P69783;P76577;0.211349675;0.253502305;0.079191648;0.08398208;0;0.018062379
P28307;P15038;0.195815964;0.244361836;0.097392476;0.102761933;0;0.017634677
P0ABH4;P0ACU2;0.201970972;0.238006159;0.041061738;0.041753177;0;0.041307174
P19925;P0AGH5;0.208100635;0.304017282;0.065059138;0.089279492;0;0.027255923
P0ADE4;P20083;0.190700971;0.249580565;0.058578255;0.070484761;0;0.018252215
P05055;P13035;0.191929991;0.253455503;0.096338755;0.106798441;0;0.016652785
P0AB38;P0A6L2;0.218139548;0.27818835;0.120147136;0.123102424;0;0.031188642
P0ABP3;P75905;0.197640519;0.378503071;0.094834819;0.146510275;0;0.018620869
P31126;P0A698;0.112091978;0.155132793;0.018462481;0.02282039;0;0.011597869
P75949;P25746;0.126217029;0.178323653;0.036992251;0.043868646;0;0.025790852
P0A996;P37146;0.337569639;0.419775617;0.174057104;0.175640579;0;0.02432111
P28629;P75958;0.147654907;0.200813516;0.018777625;0.023418141;0;0.013486952
P75798;P76503;0.131988622;0.189268808;0.011023448;0.014128544;0;0.02003801
P0ABQ0;P0AAF3;0.186824691;0.313250447;0.027367288;0.040932432;0;0.020042935
P00490;P46889;0.168775235;0.214707509;0.028525223;0.033908964;0;0.009297087
P26458;P31224;0.167260086;0.280521106;0.072620791;0.10045658;0;0.01333787
P0AA47;P60955;0.169614752;0.307955588;0.044254154;0.069441926;0;0.023135605
P11454;P00579;0.164510941;0.300016039;0.029440897;0.047255554;0;0.009498652
P23843;P0ABM5;0.221958282;0.269342843;0.129983912;0.125016689;0;0.018920829
P76236;P0A830;0.184668044;0.326042515;0.040576157;0.062977342;0;0.016689823
P0A7B5;P00963;0.315357318;0.534599289;0.255854538;0.275509621;0;0.029994163
P0A769;P10905;0.345709709;0.438545621;0.117282205;0.140697709;0;0.019226764
P0AGE4;P0A7J3;0.123301839;0.172759714;0.010322575;0.013913773;0;0.030217931
P0A746;P33232;0.257736954;0.318864682;0.072710431;0.074816281;0;0.029438269
P21179;P0AAJ8;0.240985458;0.297431519;0.06178189;0.065627688;0;0.014807392
P0AFR2;P0AFA2;0.139747559;0.236826854;0.034836561;0.055553307;0;0.017812836
P0AFB1;P08200;0.1828336;0.240079434;0.088665045;0.102954469;0;0.022780506
P0ABV2;P26616;0.124903592;0.176520154;0.026275933;0.031207127;0;0.017427372
P11071;P0A9S7;0.157910377;0.230223974;0.11770283;0.146105171;0;0.017433454
P0A7Z0;P75796;0.153370926;0.208996757;0.019357836;0.02271087;0;0.019879628
P17334;P37689;0.131745426;0.182119497;0.034679083;0.038423787;0;0.020151814
P0AF52;P0ABV2;0.194350828;0.365325845;0.128108789;0.190476472;0;0.022802295
P07821;P10408;0.305839586;0.332090765;0.076721848;0.070670045;0;0.015064552
P37146;P36767;0.183017107;0.247892697;0.02514607;0.031932781;0;0.025843093
P06722;P76352;0.093258576;0.124211646;0.007056501;0.009262291;0;0.020738236
P75851;P0A9Q5;0.148106893;0.183277402;0.025657312;0.028555976;0;0.034657936
P76346;P0ABC9;0.115575976;0.160933282;0.017960786;0.02329756;0;0.015573061
P19319;P10907;0.164120864;0.19887613;0.038054885;0.041369033;0;0.00994181
P0A9J6;P0A6D3;0.285173786;0.477943789;0.099026528;0.130682417;0;0.022346533
P37387;P39406;0.151313962;0.196726148;0.034821521;0.037988905;0;0.0285754
P22523;P07654;0.116702799;0.148971048;0.015062374;0.01799512;0;0.009376878
P24228;P30855;0.235336704;0.25100241;0.06288057;0.061070236;0;0.011969308
P00946;P31466;0.110360537;0.152139736;0.011993772;0.015602238;0;0.022037208
P0A6Z6;P69924;0.254099309;0.375663313;0.067690747;0.087647026;0;0.02555858
P33941;P07017;0.199848121;0.246472392;0.042595543;0.052484514;0;0.015159906
P60340;P75920;0.161972304;0.206039911;0.064641645;0.069478241;0;0.020587813
P21499;P64612;0.259186726;0.317375644;0.122876927;0.135187567;0;0.015498565
P06988;P0AGF6;0.307869064;0.461177507;0.128044211;0.13724579;0;0.020521624
P76343;P13518;0.22062456;0.34005558;0.100065415;0.115355421;0;0.015843081
P05791;P60664;0.303419644;0.467694984;0.293604611;0.298206303;0;0.021844807
P32170;P77338;0.156621396;0.187841618;0.030399314;0.029347419;0;0.011004311
P0AAG8;P0ADN0;0.167073896;0.23522482;0.032243511;0.040422108;0;0.01898328
P33228;P03004;0.281027962;0.339290786;0.202305831;0.210170948;0;0.020153266
P69054;P0A6Y8;0.238012524;0.30047296;0.082022079;0.080514669;0;0.017390597
P0A6R3;P37760;0.23453562;0.35818834;0.067476009;0.079927405;0;0.032938673
P0ACG8;P0A8N7;0.211244992;0.339232813;0.072336633;0.105835333;0;0.030003488
P03023;P0AB80;0.203642906;0.404322499;0.042209917;0.067729988;0;0.02071389
P39405;P31069;0.301724814;0.355046183;0.124318175;0.116907316;0;0.0207902
P23893;P76007;0.13235082;0.181019648;0.016941907;0.020689917;0;0.015874314
P10121;P23538;0.217114789;0.374589096;0.034727286;0.051096326;0;0.014262423
P07118;P04951;0.290842215;0.490016256;0.120798212;0.157284139;0;0.021278647
P08179;P07862;0.196637754;0.395091617;0.060820383;0.093734799;0;0.038589901
P06999;P0A9F1;0.144004299;0.185297743;0.013846803;0.01708182;0;0.032771104
P0A7E3;P42641;0.208806304;0.328834951;0.036424849;0.052163494;0;0.023481076
P76344;Q57261;0.134745218;0.183806835;0.0268714;0.031655899;0;0.026300858
P0AD57;P0A9C3;0.200491323;0.243566502;0.053345061;0.058264046;0;0.025621026
P39172;P28246;0.202329881;0.251160184;0.080598548;0.079000827;0;0.02508861
P06609;P0AFD6;0.248188793;0.388267916;0.099217428;0.116167555;0;0.029840405
Q46948;P30850;0.197476746;0.315599556;0.082150487;0.102320118;0;0.021917652
P43671;P33232;0.163688494;0.214878779;0.027219528;0.030732719;0;0.019997517
P0AE52;P0ABI8;0.163896685;0.202661129;0.021789161;0.024347126;0;0.018960359
P28905;P13036;0.098445447;0.127956703;0.010832688;0.014651816;0;0.016222374
P0AEJ4;P0AB38;0.267561356;0.292364788;0.083486266;0.084461003;0;0.023281635
P0A7U7;P0A927;0.135612283;0.170664984;0.02384471;0.028090206;0;0.030902486
P08204;P0A6R0;0.242078326;0.286036475;0.087820386;0.09520664;0;0.018884674
P75853;P07018;0.118759137;0.164265492;0.028434027;0.035130542;0;0.020606966
P0ABZ6;P61320;0.183690867;0.201294783;0.073204239;0.076224692;0;0.022430729
P07650;P46022;0.272042247;0.328760988;0.112406306;0.113629177;0;0.025997307
P22259;P0ABH4;0.165779907;0.22674779;0.037267126;0.043533252;0;0.02256133
P0ABH0;P18775;0.188717889;0.256000944;0.045639735;0.046990477;0;0.014900947
P77304;P28631;0.100848076;0.133597363;0.009196964;0.011349875;0;0.022419373
P0ACQ7;Q46839;0.119310008;0.16900953;0.011200814;0.014921741;0;0.02200352
P0AEA2;P0AB71;0.202117568;0.328214709;0.041478716;0.057488002;0;0.02452605
P0A988;P07102;0.22706172;0.277023675;0.069377747;0.074095254;0;0.020693793
Q06067;P0A924;0.290555697;0.432196468;0.10809222;0.120436207;0;0.018559882
P0AFK6;P08331;0.113611666;0.155531272;0.010589496;0.013754396;0;0.026126275
P76256;P0AG55;0.192114221;0.349505702;0.047332497;0.069354786;0;0.03238939
P0AFK9;P0AEA2;0.240403908;0.283441117;0.102227982;0.099297732;0;0.021926619
P0ADL1;P52097;0.113453868;0.158711808;0.019567274;0.025132137;0;0.019627645
P0A6T3;P64606;0.127810558;0.181224274;0.023914041;0.029373131;0;0.020658163
P69908;P75849;0.186497817;0.359617553;0.038944033;0.06457735;0;0.020110949
P07604;P0A6H8;0.111862288;0.157045703;0.013244865;0.016964801;0;0.016481298
P0A908;P0A812;0.219544644;0.271714022;0.068888749;0.071990463;0;0.024120114
P0A6N4;P19934;0.160813916;0.211097646;0.015140973;0.019302111;0;0.025284121
P31224;P0AAI9;0.119385212;0.166339561;0.020281595;0.025176085;0;0.011538498
P37902;P24205;0.108018082;0.148020648;0.011655878;0.015539687;0;0.023518509
P0A9S3;P21645;0.309589339;0.539573674;0.09239646;0.122629746;0;0.024056948
Q47538;P76343;0.200959926;0.261944919;0.109003658;0.119507249;0;0.029796396
P08201;P0A7V0;0.221199754;0.279291742;0.049548721;0.05097612;0;0.014698532
P32170;P02918;0.214866848;0.26667266;0.040216452;0.044124751;0;0.016414057
P45532;P77335;0.119880955;0.1540302;0.015243968;0.018904108;0;0.029627484
P63284;P0AFZ7;0.169102482;0.240682544;0.035746936;0.044614903;0;0.012543117
P39285;P0ABF1;0.140246702;0.187464077;0.023339728;0.02895314;0;0.013106397
P0A884;P30011;0.290162854;0.437979825;0.227280636;0.235948867;0;0.025872592
P0AAI3;P39406;0.170369578;0.225898485;0.040360541;0.039785837;0;0.015578558
P23909;P33643;0.236219725;0.357656455;0.109002528;0.117159055;0;0.012420682
P15993;P60624;0.116171729;0.16126137;0.015106953;0.018771375;0;0.021975908
P0A6L2;P37188;0.1477557;0.297537688;0.04368834;0.070422768;0;0.029007004
P23837;P76055;0.246341676;0.293176901;0.074761112;0.073933558;0;0.017781653
P08622;P37340;0.171016946;0.223352781;0.034195004;0.037944211;0;0.01968113
P76469;P39406;0.244692929;0.32549777;0.078354873;0.087129802;0;0.02757695
P15770;P24228;0.212384529;0.257524961;0.059631317;0.066491749;0;0.019942067
P0ACL9;P39838;0.166743626;0.193614306;0.027036764;0.026621806;0;0.017604162
P0AFY6;P0A7D4;0.148884833;0.195019194;0.026042054;0.032760114;0;0.022552029
P07604;P21645;0.209114795;0.36098829;0.032794427;0.049155475;0;0.022421527
P0A9D8;P08506;0.208180683;0.250428676;0.072939103;0.075161988;0;0.022833915
P21169;P0A6R0;0.202267553;0.381607759;0.068991224;0.091765649;0;0.015538445
P26458;P0AA47;0.155905996;0.285589386;0.049580197;0.078213145;0;0.018973548
Q59385;P33361;0.227303097;0.344871101;0.070223569;0.084221519;0;0.015373105
P07862;P31129;0.110918648;0.145831992;0.016757872;0.02143909;0;0.029297745
P0A6Y8;P23909;0.355070594;0.491085276;0.280752596;0.314541004;0;0.014430341
P0AAT4;P23930;0.250232973;0.427718755;0.1244414;0.172390902;0;0.016418976
P0AGB6;P21338;0.104173876;0.138995592;0.021473551;0.02874503;0;0.034817203
P23873;P76052;0.197606553;0.24336453;0.048829002;0.051206718;0;0.030536003
P26458;P23836;0.141701503;0.178322799;0.022605154;0.02593304;0;0.024984997
P75892;P0AD99;0.302644367;0.401037823;0.089602057;0.104409975;0;0.024064261
P0A7V0;P0AFF6;0.182873549;0.231872709;0.028531152;0.033038369;0;0.021647661
P75876;P23886;0.138176402;0.181278551;0.01323131;0.016572625;0;0.018438889
P0A7Y0;P46139;0.175820039;0.227772037;0.041511247;0.048344057;0;0.030585233
P27859;P31064;0.146435089;0.200406392;0.020584238;0.025412334;0;0.025273995
P0A8N7;P04395;0.271276824;0.309520001;0.136605988;0.145121763;0;0.0275685
P06710;P13009;0.187054722;0.235420852;0.052940495;0.054313312;0;0.010212113
P69212;P39328;0.338852912;0.532667632;0.224593144;0.276861938;0;0.030785006
P0A9I8;P39196;0.142059154;0.179943066;0.024267607;0.026585671;0;0.026782192
P0AE70;P0AFZ3;0.209820658;0.233345391;0.040970066;0.043342309;0;0.054905276
P77747;P38054;0.286802064;0.339981324;0.071472945;0.077391051;0;0.010968947
P0A9U1;P0A9R4;0.165968303;0.221180996;0.072940015;0.080970264;0;0.019561563
P75826;P75957;0.237193594;0.382242301;0.036035373;0.052257718;0;0.034895919
P0AAF1;P0A8L1;0.104945095;0.145637245;0.011456364;0.014763754;0;0.016116753
P06996;P0AE88;0.141781145;0.184381253;0.027616749;0.035249822;0;0.025025115
P33225;P77671;0.247471149;0.330893824;0.129531716;0.150624405;0;0.013059713
P09546;P0ADY7;0.217569528;0.267566666;0.039638183;0.042954998;0;0.009314576
P0AF03;P33232;0.189249306;0.234324182;0.041512821;0.044244501;0;0.026200279
P36553;P08622;0.272624151;0.353002027;0.096482622;0.110574958;0;0.021556833
P21507;P64423;0.164430299;0.219817205;0.027959846;0.034451856;0;0.019537461
P23930;P69937;0.162751291;0.32626103;0.079168436;0.121358743;0;0.023794465
P13482;P31663;0.161956089;0.203027051;0.038188113;0.041582806;0;0.016661758
P0AEE5;P0ABD8;0.132887114;0.169549282;0.036398141;0.045604407;0;0.030692653
P0ACV2;P10423;0.167661042;0.210889058;0.045788086;0.05005484;0;0.022094686
P0ABH0;Q46817;0.129940888;0.184305566;0.01788422;0.0207657;0;0.020392168
P08194;P76141;0.096305803;0.127425205;0.010554772;0.013802461;0;0.019696362
