Uniprot ID1;Uniprot ID2;Interaction;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Seq)
P04152;P07363;0;0.214737922;0.289467264;0.063252027;0.078070114;0.015361205
P23873;P07001;0;0.198960246;0.251394789;0.042745274;0.046749444;0.02147586
P0A7I0;P46889;0;0.200919606;0.248740536;0.047578583;0.055094106;0.014008445
P0A6Z1;P0AFG6;0;0.306084936;0.422891828;0.134786109;0.152854039;0.020459777
P0AE70;P0AD68;0;0.192105429;0.230452137;0.049493996;0.0530797;0.019299086
P0A9P0;P12282;0;0.226913783;0.351413666;0.060916451;0.074590156;0.023084289
P0A7M2;P0AG30;0;0.20865579;0.350235774;0.067239092;0.091856363;0.023404401
P0A812;P0A6B7;0;0.217991578;0.319746837;0.097178078;0.107270698;0.031064635
P0AE82;P0AFD6;0;0.20262802;0.332537319;0.063562246;0.083032598;0.022214047
P0A890;P61889;0;0.236333609;0.344024589;0.104599679;0.113361352;0.038069945
P0A7H0;P33602;0;0.200114331;0.255200613;0.062573273;0.066236226;0.014036807
P00634;P0A8Q0;0;0.171560512;0.207804265;0.038135169;0.040693403;0.033258669
P23837;P0A855;0;0.188853867;0.238477135;0.037104076;0.041106405;0.017717042
P0AFG6;P06972;0;0.187204858;0.240161138;0.027899823;0.032625685;0.018436838
P02916;P69924;0;0.184269092;0.232181553;0.035158602;0.038934551;0.018109071
P0A7L0;P0AEX9;0;0.16246391;0.197608588;0.027222647;0.032827308;0.027308949
P0A6H5;P19934;0;0.221534048;0.267855234;0.042666881;0.046177279;0.018408043
P69741;P0ABM9;0;0.247616102;0.357470601;0.11277436;0.133764534;0.020167658
P11071;P0AGB3;0;0.214258451;0.256174642;0.054733629;0.056878765;0.020083791
P69681;P07363;0;0.183423149;0.266272838;0.042588475;0.060410863;0.016001353
P33602;P12282;0;0.204919589;0.266481933;0.058948909;0.062735573;0.014397623
P33602;P0A9V1;0;0.244418865;0.368676453;0.082005914;0.095106457;0.017455578
P0A6M2;P0AB67;0;0.303180785;0.388805473;0.194349728;0.200864141;0.023345736
P0AFD6;P03959;0;0.239529841;0.377213296;0.062470509;0.081269795;0.018961976
P0A9B2;P0ACJ8;0;0.247301752;0.375452151;0.067790102;0.081464674;0.024171493
P08622;P0A6B7;0;0.230906209;0.322940717;0.083792562;0.092462047;0.02349522
P0AGA2;P0A8Q3;0;0.186361713;0.31548609;0.08686835;0.129232712;0.031514802
P21865;P0AFY8;0;0.222319494;0.260266366;0.041145916;0.042288023;0.015434013
P03960;P06136;0;0.214537073;0.372035263;0.105302913;0.15186815;0.019460981
