Uniprot ID1;Uniprot ID2;Interaction;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Seq)
P07395;P08312;1;0.5205716;0.693673782;0.908334514;0.865498485;0.019092983
P0AGD7;P0AG44;1;0.22801354;0.363376432;0.047715442;0.062651913;0.025651166
P0A7L8;P0A7K2;1;0.319741323;0.430829521;0.190599463;0.217884195;0.070229267
P0A7K6;P60723;1;0.277063409;0.430231394;0.094122273;0.118240506;0.038442108
P09152;P0AF26;1;0.283894405;0.342093483;0.164892708;0.158621237;0.011720402
P0ADZ0;P60438;1;0.523052919;0.765509806;0.946559813;0.904792824;0.037408883
P0A9R4;P0A6Z1;1;0.221095974;0.351244575;0.059962393;0.076903688;0.021353003
P09152;P0AF32;1;0.513082404;0.622226364;0.383308619;0.370081333;0.010284608
P28630;P0A988;1;0.236234452;0.28201336;0.130809362;0.133893943;0.021075544
P0AG44;P60624;1;0.572928506;0.951958981;1;1;0.061506495
P0ABF1;P21507;1;0.249061865;0.356433872;0.089067171;0.114283126;0.019770782
P62399;P61175;1;0.383436891;0.614428547;0.282033364;0.328406044;0.03745335
P0A7T3;P02359;1;0.449056054;0.623498346;0.314701141;0.347035534;0.044876558
P0AG44;P0A7J7;1;0.478021937;0.768821797;0.415009597;0.460289021;0.055113432
P0A7R5;P02359;1;0.31892444;0.483843071;0.24943253;0.265225079;0.048503034
P0A7L8;P60438;1;0.44228382;0.618662903;0.44337381;0.479012458;0.045855557
P0AGD7;P10121;1;0.483418345;0.644521369;0.707027901;0.714567925;0.165872901
P03018;P0A698;1;0.401541786;0.513082413;0.297578139;0.309836977;0.012114427
P0A7K6;P62399;1;0.536082809;0.820832088;0.783586093;0.785135081;0.037205595
P0A805;P61175;1;0.266228905;0.42218432;0.120170713;0.151793839;0.039375346
P0AFY8;P0AFI2;1;0.344410698;0.423768551;0.142687013;0.157111934;0.019656368
P0AA10;P60723;1;0.358504539;0.515244142;0.340930349;0.337546454;0.043965704
P60624;P0A7J7;1;0.478021937;0.768821797;0.415009597;0.460289021;0.051831835
P0AGD7;P60723;1;0.216965356;0.31709199;0.031052728;0.042563368;0.021000849
P0A7V3;P0A7S3;1;0.331645627;0.549120947;0.129555305;0.167857285;0.032993495
P0A7M6;P0ADY7;1;0.543093601;0.810773532;0.729958796;0.734093363;0.050466516
P0AAJ5;P32176;1;0.535646014;0.666129269;0.695220914;0.670523252;0.012589548
P0AC47;P00363;1;0.563428729;0.72805389;0.669542323;0.640891378;0.017390656
P69786;P69783;1;0.331122958;0.50829567;0.196413896;0.228864355;0.021574068
P06136;P29131;1;0.456521315;0.62534876;0.678341949;0.673014561;0.023832098
