Uniprot ID1;Uniprot ID2;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Pfam);Sim(Seq)
P0C2I9;P0CX59;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.380996781
P0C2I9;P0CX60;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.380996781
P0C2I9;P0CX61;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.170315737
P0C2I9;P0CX62;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.170315737
P0C2I9;P0CX65;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.382286411
P0C2I9;P0CX66;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.382286411
P0C2I9;P0CX67;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.382286411
P0C2I9;P0CX69;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.382286411
P0C2I9;P0CX70;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.389336076
P0C2I9;P0CX71;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.389336076
P0C2I9;P0CX72;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.389336076
P0C2I9;P0CX73;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.389336076
P0C2I9;P0CX74;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387273033
P0C2I9;P0CX75;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387273033
P0C2I9;P0CX76;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387273033
P0C2I9;P25383;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.172472675
P0C2I9;P47099;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.39512455
P0C2I9;Q03483;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.171147787
P0C2I9;Q03856;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.382084865
P0C2I9;Q03964;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.307414884
P0C2I9;Q04215;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.306257447
P0C2I9;Q04706;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.380763007
P0C2I9;Q12085;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.393568855
P0C2I9;Q12217;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.380117856
P0C2I9;Q12260;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.171442644
P0C2I9;Q12266;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.304424028
P0C2I9;Q12293;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.170427239
P0C2I9;Q12391;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.341949897
P0C2I9;Q12392;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.174732393
P0C2I9;Q12439;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.175872815
P0C2I9;Q12441;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.378909567
P0C2I9;Q12470;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387436911
P0C2I9;Q12485;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.385236314
P0C2I9;Q6Q5H1;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387300057
P0C2I9;Q92392;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.383986602
P0C2I9;Q99303;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.172332654
P0C2J0;P0C2J4;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.17948829
P0C2J0;P0CX57;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.381141586
P0C2J0;P0CX58;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.381141586
P0C2J0;P0CX59;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.397218046
P0C2J0;P0CX60;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.397218046
P0C2J0;P0CX61;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.179518673
P0C2J0;P0CX62;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.179518673
P0C2J0;P0CX65;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.39562636
P0C2J0;P0CX66;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.39562636
P0C2J0;P0CX67;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.39562636
P0C2J0;P0CX69;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.39562636
P0C2J0;P0CX70;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.385236229
P0C2J0;P0CX71;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.385236229
P0C2J0;P0CX72;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.385236229
P0C2J0;P0CX73;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.385236229
P0C2J0;P0CX74;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387234456
P0C2J0;P0CX75;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387234456
P0C2J0;P0CX76;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387234456
P0C2J0;P25383;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.180235088
P0C2J0;P47099;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.382567756
P0C2J0;Q03483;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.180350226
P0C2J0;Q03856;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.395423617
P0C2J0;Q03964;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.29822032
P0C2J0;Q04215;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.297315638
P0C2J0;Q04706;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.392577642
P0C2J0;Q12085;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.380505286
P0C2J0;Q12217;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.396506737
P0C2J0;Q12260;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.180812502
P0C2J0;Q12266;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.295311401
P0C2J0;Q12293;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.179457878
P0C2J0;Q12391;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.33411792
P0C2J0;Q12392;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.178348399
P0C2J0;Q12439;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.179065173
P0C2J0;Q12441;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.392411492
P0C2J0;Q12470;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.379609719
P0C2J0;Q12485;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.392308754
P0C2J0;Q6Q5H1;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387261909
P0C2J0;Q92392;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.388179197
P0C2J0;Q99303;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.181451303
P0C2J1;P0C2J4;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.175513722
P0C2J1;P0CX57;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387600757
P0C2J1;P0CX58;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387600757
P0C2J1;P0CX59;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387759376
P0C2J1;P0CX60;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387759376
P0C2J1;P0CX61;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.175458546
P0C2J1;P0CX62;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.175458546
P0C2J1;P0CX65;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.38888003
P0C2J1;P0CX66;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.38888003
P0C2J1;P0CX67;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.38888003
P0C2J1;P0CX69;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.38888003
P0C2J1;P0CX70;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.39542353
P0C2J1;P0CX71;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.39542353
P0C2J1;P0CX72;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.39542353
P0C2J1;P0CX73;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.39542353
P0C2J1;P0CX74;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.393527473
P0C2J1;P0CX75;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.393527473
P0C2J1;P0CX76;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.393527473
P0C2J1;P25383;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.177785542
P0C2J1;P47099;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.385978583
P0C2J1;Q03483;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.17662978
P0C2J1;Q03856;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.388507968
P0C2J1;Q03964;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.305222045
P0C2J1;Q04215;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.304148421
P0C2J1;Q04706;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387524258
P0C2J1;Q12085;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387299887
P0C2J1;Q12217;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387048949
P0C2J1;Q12260;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.176838841
P0C2J1;Q12266;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.302313054
P0C2J1;Q12293;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.175653272
P0C2J1;Q12391;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.332849489
P0C2J1;Q12392;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.179710002
P0C2J1;Q12439;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.181189011
P0C2J1;Q12441;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387868472
P0C2J1;Q12470;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.378447336
P0C2J1;Q12485;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.387764912
P0C2J1;Q6Q5H1;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.397285221
P0C2J1;Q92392;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.393796693
P0C2J1;Q99303;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.177561629
P0C2J3;P0C2J4;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.391763926
P0C2J3;P0CX57;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.169921763
P0C2J3;P0CX58;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.169921763
P0C2J3;P0CX59;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.179475489
P0C2J3;P0CX60;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.179475489
P0C2J3;P0CX61;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.386788941
P0C2J3;P0CX62;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.386788941
P0C2J3;P0CX65;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.180453378
P0C2J3;P0CX66;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.180453378
P0C2J3;P0CX67;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.180453378
P0C2J3;P0CX69;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.180453378
P0C2J3;P0CX70;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.176653109
P0C2J3;P0CX71;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.176653109
P0C2J3;P0CX72;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.176653109
P0C2J3;P0CX73;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.176653109
P0C2J3;P0CX74;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.178317417
P0C2J3;P0CX75;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.178317417
P0C2J3;P0CX76;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.178317417
P0C2J3;P25383;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.385515819
P0C2J3;P47099;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.171557668
P0C2J3;Q03483;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.383732514
P0C2J3;Q03856;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.180438226
P0C2J3;Q03964;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.156989098
P0C2J3;Q04215;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.152137594
P0C2J3;Q04706;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.179109432
P0C2J3;Q12085;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.171543277
P0C2J3;Q12217;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.178620179
P0C2J3;Q12260;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.384979292
P0C2J3;Q12266;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.151311558
P0C2J3;Q12293;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.380947937
P0C2J3;Q12391;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.164899879
P0C2J3;Q12392;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.385477363
P0C2J3;Q12439;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.379500355
P0C2J3;Q12441;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.180209739
P0C2J3;Q12470;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.173352795
P0C2J3;Q12485;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.180407932
P0C2J3;Q6Q5H1;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.175383147
P0C2J3;Q92392;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.1770185
P0C2J3;Q99303;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.38658854
P0C2J4;P0CX57;0.469811713;0.804083367;1;1;1;0.434663674
P0C2J4;P0CX58;0.469811713;0.804083367;1;1;1;0.434663674
P0C2J4;P0CX59;0.469811713;0.804083367;1;1;1;0.458466553
P0C2J4;P0CX60;0.469811713;0.804083367;1;1;1;0.458466553
P0C2J4;P0CX61;0.469811713;0.804083367;1;1;1;0.987293307
P0C2J4;P0CX62;0.469811713;0.804083367;1;1;1;0.987293307
P0C2J4;P0CX63;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.386317985
P0C2J4;P0CX64;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.386317985
P0C2J4;P0CX65;0.469811713;0.804083367;1;1;1;0.460813334
P0C2J4;P0CX66;0.469811713;0.804083367;1;1;1;0.460813334
P0C2J4;P0CX67;0.469811713;0.804083367;1;1;1;0.460813334
P0C2J4;P0CX69;0.469811713;0.804083367;1;1;1;0.460813334
P0C2J4;P0CX70;0.469811713;0.804083367;1;1;1;0.452941951
P0C2J4;P0CX71;0.469811713;0.804083367;1;1;1;0.452941951
P0C2J4;P0CX72;0.469811713;0.804083367;1;1;1;0.452941951
P0C2J4;P0CX73;0.469811713;0.804083367;1;1;1;0.452941951
P0C2J4;P0CX74;0.469811713;0.804083367;1;1;1;0.456650924
P0C2J4;P0CX75;0.469811713;0.804083367;1;1;1;0.456650924
P0C2J4;P0CX76;0.469811713;0.804083367;1;1;1;0.456650924
P0C2J4;P25383;0.469811713;0.804083367;1;1;1;0.983704195
P0C2J4;P25384;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.384605704
P0C2J4;P47098;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.178720559
P0C2J4;P47099;0.469811713;0.804083367;1;1;1;0.439036136
P0C2J4;P47100;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.172219101
P0C2J4;Q03434;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.178826632
P0C2J4;Q03483;0.469811713;0.804083367;1;1;1;0.979885877
P0C2J4;Q03494;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.383189491
P0C2J4;Q03612;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.176993396
P0C2J4;Q03619;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.180673897
P0C2J4;Q03855;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.180827317
P0C2J4;Q03856;0.469811713;0.804083367;1;1;1;0.461986655
P0C2J4;Q03964;0.469811713;0.804083367;1;1;1;0.402689038
P0C2J4;Q04214;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.152457039
P0C2J4;Q04215;0.469811713;0.804083367;1;1;1;0.390543461
P0C2J4;Q04670;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.180896492
P0C2J4;Q04706;0.469811713;0.804083367;1;1;1;0.458272215
P0C2J4;Q04711;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.179703795
P0C2J4;Q07791;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.386220263
P0C2J4;Q07793;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.189986483
P0C2J4;Q12085;0.469811713;0.804083367;1;1;1;0.439789066
P0C2J4;Q12088;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.180604756
P0C2J4;Q12112;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.165844358
P0C2J4;Q12113;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.379060662
P0C2J4;Q12141;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.172288926
P0C2J4;Q12193;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.178550958
P0C2J4;Q12217;0.469811713;0.804083367;1;1;1;0.456674433
P0C2J4;Q12260;0.469811713;0.804083367;1;1;1;0.98391859
P0C2J4;Q12266;0.469811713;0.804083367;1;1;1;0.388093766
P0C2J4;Q12269;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.180735075
P0C2J4;Q12273;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.177501706
P0C2J4;Q12293;0.469811713;0.804083367;1;1;1;0.97206861
P0C2J4;Q12316;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.180912012
P0C2J4;Q12391;0.469811713;0.804083367;1;1;1;0.423108493
P0C2J4;Q12392;0.469811713;0.804083367;1;1;1;0.984537247
P0C2J4;Q12414;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.177117954
P0C2J4;Q12439;0.469811713;0.804083367;1;1;1;0.969094124
P0C2J4;Q12441;0.469811713;0.804083367;1;1;1;0.460748788
P0C2J4;Q12470;0.469811713;0.804083367;1;1;1;0.444012463
P0C2J4;Q12472;0.342011537;0.573939243;0.112575573;0.128937484;0.25;0.385736926
P0C2J4;Q12485;0.469811713;0.804083367;1;1;1;0.461367037
P0C2J4;Q12490;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.151532904
P0C2J4;Q12491;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.385244691
P0C2J4;Q12501;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.380660758
P0C2J4;Q6Q5H1;0.469811713;0.804083367;1;1;1;0.44961075
P0C2J4;Q92392;0.469811713;0.804083367;1;1;1;0.453556384
P0C2J4;Q92393;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.179549066
P0C2J4;Q99231;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.181181244
P0C2J4;Q99303;0.469811713;0.804083367;1;1;1;0.987084373
P0C2J4;Q99337;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.174627642
P0CX57;P0CX58;0.469811713;0.804083367;1;1;1;1
P0CX57;P0CX59;0.469811713;0.804083367;1;1;1;0.961066213
P0CX57;P0CX60;0.469811713;0.804083367;1;1;1;0.961066213
P0CX57;P0CX61;0.469811713;0.804083367;1;1;1;0.43400185
P0CX57;P0CX62;0.469811713;0.804083367;1;1;1;0.43400185
P0CX57;P0CX63;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.169796866
P0CX57;P0CX64;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.169796866
P0CX57;P0CX65;0.469811713;0.804083367;1;1;1;0.964466737
P0CX57;P0CX66;0.469811713;0.804083367;1;1;1;0.964466737
P0CX57;P0CX67;0.469811713;0.804083367;1;1;1;0.964466737
P0CX57;P0CX69;0.469811713;0.804083367;1;1;1;0.964466737
P0CX57;P0CX70;0.469811713;0.804083367;1;1;1;0.976979436
P0CX57;P0CX71;0.469811713;0.804083367;1;1;1;0.976979436
P0CX57;P0CX72;0.469811713;0.804083367;1;1;1;0.976979436
P0CX57;P0CX73;0.469811713;0.804083367;1;1;1;0.976979436
P0CX57;P0CX74;0.469811713;0.804083367;1;1;1;0.972973388
P0CX57;P0CX75;0.469811713;0.804083367;1;1;1;0.972973388
P0CX57;P0CX76;0.469811713;0.804083367;1;1;1;0.972973388
P0CX57;P25383;0.469811713;0.804083367;1;1;1;0.439644415
P0CX57;P25384;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.171797926
P0CX57;P47098;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.388222445
P0CX57;P47099;0.469811713;0.804083367;1;1;1;0.995991086
P0CX57;P47100;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.395530061
P0CX57;Q03434;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.388621919
P0CX57;Q03483;0.469811713;0.804083367;1;1;1;0.43644748
P0CX57;Q03494;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.170496961
P0CX57;Q03612;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.389703339
P0CX57;Q03619;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.382495752
P0CX57;Q03855;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.383158994
P0CX57;Q03856;0.469811713;0.804083367;1;1;1;0.960879017
P0CX57;Q03964;0.469811713;0.804083367;1;1;1;0.774896626
P0CX57;Q04214;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.30746727
P0CX57;Q04215;0.469811713;0.804083367;1;1;1;0.772111527
P0CX57;Q04670;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.38261827
P0CX57;Q04706;0.469811713;0.804083367;1;1;1;0.960659347
P0CX57;Q04711;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.380900333
P0CX57;Q07791;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.171600893
P0CX57;Q07793;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.418984485
P0CX57;Q12085;0.469811713;0.804083367;1;1;1;0.988607292
P0CX57;Q12088;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.382528527
P0CX57;Q12112;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.342848018
P0CX57;Q12113;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.175156759
P0CX57;Q12141;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.393974074
P0CX57;Q12193;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.380271522
P0CX57;Q12217;0.469811713;0.804083367;1;1;1;0.95916982
P0CX57;Q12260;0.469811713;0.804083367;1;1;1;0.437438005
P0CX57;Q12266;0.469811713;0.804083367;1;1;1;0.767217533
P0CX57;Q12269;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.385842107
