Uniprot ID1;Uniprot ID2;Interaction;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Seq)
P21374;Q03654;1;0.525313063;0.706779531;0.427925302;0.443206315;0.023029403
P32558;Q04636;1;0.656029901;0.796502713;0.791608763;0.774489647;0.012271483
P39743;P37370;1;0.380434034;0.535835898;0.15268224;0.176837898;0.013849901
P29366;P48562;1;0.221375661;0.32642625;0.053364477;0.06370976;0.012278256
P23201;P41697;1;0.493308992;0.658488716;0.276306514;0.305104952;0.008355805
P38682;P32074;1;0.395862641;0.580939771;0.344936288;0.370413051;0.012919193
P10863;P07257;1;0.143033275;0.260026569;0.035996052;0.053480295;0.026025499
P52286;P42843;1;0.338123351;0.447191616;0.170142477;0.173036981;0.016971663
P40507;P53632;1;0.579693375;0.738457286;0.511741738;0.517632499;0.018786417
P25451;P25043;1;0.514988745;0.733385948;0.554576003;0.617341785;0.050887116
P38089;Q12447;1;0.188472438;0.322549948;0.079948831;0.115027829;0.02548731
P46962;P46963;1;0.519043031;0.710302834;0.619689976;0.627781519;0.022368519
P32379;P30656;1;0.467352282;0.681610186;0.736556317;0.743537943;0.100045596
P52286;P41695;1;0.32200129;0.42994495;0.15098833;0.15877223;0.016095646
P40357;Q12038;1;0.326580638;0.474721407;0.171890614;0.189497331;0.010198263
P52891;P49687;1;0.580382611;0.762689419;0.625031972;0.627070556;0.008652079
P38753;P40343;1;0.6165188;0.757046627;0.782390542;0.765949069;0.034729309
P11433;P18851;1;0.360361966;0.441998227;0.1805816;0.175972062;0.012460007
Q12309;Q03654;1;0.502355288;0.660805672;0.581283525;0.585557562;0.014241467
Q12059;Q99344;1;0.509274513;0.76866154;0.92678658;0.889044894;0.020585686
Q03373;P13574;1;0.480457985;0.614282435;0.435991756;0.43928025;0.016148345
P35182;Q12163;1;0.331079147;0.506422032;0.45073405;0.434531835;0.035830854
P43560;P00331;1;0.107224033;0.180442608;0.011880937;0.017150371;0.016033448
P42073;P32598;1;0.389583124;0.502996563;0.239874773;0.232487262;0.017684913
P19735;Q12420;1;0.439920107;0.581603648;0.494150415;0.481371826;0.012275482
P22146;Q04894;1;0.138865734;0.198211778;0.016134686;0.018963171;0.017478379
P38146;P32864;1;0.263607814;0.416907447;0.164790086;0.167209257;0.019672928
P39081;P25298;1;0.451839942;0.665864627;0.488438657;0.534346886;0.013456666
P52490;P53152;1;0.558491244;0.760610618;0.76883278;0.719570279;0.146113636
P21243;P23638;1;0.564813838;0.789922261;0.846384815;0.848935121;0.207609145
P32639;P33334;1;0.453776478;0.621717318;0.293221798;0.306455753;0.005570888
Q03654;Q12417;1;0.442648315;0.623381821;0.499873874;0.516805605;0.021792329
P32381;P43612;1;0.200883082;0.266617957;0.027154883;0.028846129;0.012451211
P38041;P29366;1;0.269729847;0.430050597;0.148382899;0.180488642;0.01466825
Q02197;Q03503;1;0.496960866;0.647556575;0.784655276;0.738958002;0.020908321
P22141;P23638;1;0.443695355;0.644806819;0.456833736;0.512091169;0.06001275
P32366;P22203;1;0.521903528;0.752449029;0.744000143;0.762060391;0.035259374
P32790;P25369;1;0.352647956;0.472778027;0.189427108;0.198804126;0.011433418
P22141;P40303;1;0.448981874;0.664129828;0.493238866;0.548722217;0.105869771
P50942;Q06604;1;0.341194213;0.50671536;0.136957007;0.166032391;0.00955487
P41697;P23561;1;0.24753102;0.320899449;0.064872909;0.066808489;0.0123611
P33334;P33203;1;0.351526335;0.486725032;0.179354089;0.214967623;0.006461508
P40060;Q12345;1;0.415890047;0.615142591;0.423040568;0.440293753;0.040025014
P32565;O13563;1;0.378980333;0.527168083;0.378529167;0.416951951;0.014448385
P00546;P39016;1;0.33696889;0.403997753;0.080661065;0.082968386;0.01454488
P49687;P35729;1;0.578197374;0.759047631;0.620595116;0.623750103;0.008622444
P00546;P24871;1;0.396051915;0.506632448;0.198516231;0.198759423;0.018683001
P00546;P24870;1;0.399211385;0.506544279;0.202231637;0.20342569;0.022369538
P35181;Q12028;1;0.461328214;0.606527301;0.672234768;0.628854884;0.018500996
Q03407;Q12230;1;0.263080277;0.369960414;0.145219305;0.135150868;0.015623307
P32790;P32793;1;0.366076913;0.492689778;0.190586759;0.194296309;0.021959355
P43603;Q06604;1;0.387121238;0.586509045;0.16939067;0.197061272;0.017059587
P21268;P18851;1;0.293762362;0.37309823;0.065369346;0.066487266;0.013890493
P14904;P35193;1;0.341999167;0.489201989;0.216817173;0.210978305;0.021654908
P38203;P47093;1;0.491239001;0.720634443;0.755080361;0.760782989;0.100310294
P40339;Q12050;1;0.360722021;0.497714046;0.352874773;0.345977963;0.021536711
P10591;P04821;1;0.204556383;0.353806301;0.043407508;0.062737932;0.007673154
P38334;Q03337;1;0.573797185;0.791641804;0.835987563;0.832413952;0.02661619
P14724;P53068;1;0.464592933;0.609157269;0.426578449;0.461801933;0.034310024
P53550;P06738;1;0.229296024;0.352726083;0.068529739;0.08066114;0.011914185
P25451;P30656;1;0.497251133;0.707115925;0.508054932;0.565665906;0.10001279
P20486;P00546;1;0.368427711;0.46274209;0.106571288;0.118278796;0.029161181
P38042;P16522;1;0.461225949;0.616958284;0.54392354;0.561204257;0.066235489
Q03981;Q04368;1;0.593130104;0.798737812;1;1;0.032429781
P05453;P04147;1;0.310988529;0.460467299;0.150654263;0.167312121;0.014277083
Q05636;P46948;1;0.705951844;0.905524798;0.926088547;0.926151058;0.041656799
P38203;P57743;1;0.551567017;0.786392957;0.67903952;0.720171501;0.13340477
P46947;P40565;1;0.40823529;0.56487813;0.361996617;0.360964649;0.029899592
P18410;P38757;1;0.509594609;0.654207707;0.723359294;0.715256595;0.022345054
P38274;P34244;1;0.405492818;0.557056385;0.289744642;0.315490695;0.008959908
P36006;Q12446;1;0.41314001;0.528842739;0.353784322;0.327753976;0.00937921
P41808;P07257;1;0.213529752;0.337139039;0.079947324;0.098626158;0.01842664
P11076;P38682;1;0.276487592;0.439129602;0.169995908;0.178799854;0.019935673
Q12018;P52286;1;0.415640637;0.593906113;0.338803728;0.375026873;0.01679799
P07256;P07257;1;0.450403898;0.672100689;0.497556468;0.534267468;0.032679895
P23201;P32491;1;0.284674827;0.416932938;0.194941236;0.192673212;0.008692851
P17255;P32563;1;0.344154147;0.50035862;0.421065494;0.398358235;0.011064122
P53124;P17157;1;0.360141825;0.44502538;0.248031641;0.23505212;0.021183213
P38261;P22224;1;0.555291772;0.789506182;0.536540574;0.554323914;0.011125557
P08678;P17555;1;0.225322225;0.323280008;0.055841381;0.061575117;0.007311012
P25655;P06100;1;0.520097544;0.703682276;0.702463188;0.71018625;0.007200044
P31384;P34909;1;0.409949909;0.58297982;0.315450037;0.341141869;0.014507755
P32790;P32521;1;0.480389121;0.7090062;0.519055215;0.538440739;0.022829233
Q00402;P32526;1;0.382267332;0.522973095;0.257000598;0.257864075;0.005813112
P38339;P46949;1;0.126001022;0.243296166;0.026810806;0.039746671;0.011830347
P15873;P25336;1;0.403185414;0.511422355;0.252476171;0.25483785;0.013238234
P38692;P32464;1;0.42811616;0.60979258;0.299017962;0.298952142;0.012199843
P46676;P53685;1;0.327151703;0.471433491;0.269788578;0.282692271;0.011729192
Q99260;P36017;1;0.459451318;0.676387693;0.533001971;0.550115929;0.352247474
P40303;P30656;1;0.455185347;0.67437344;0.72741017;0.727334696;0.0651789
P32803;P32486;1;0.270067955;0.410737207;0.121696438;0.146280553;0.020126432
P38874;Q02516;1;0.189062648;0.319004593;0.056482692;0.089671051;0.023616388
P53550;Q12517;1;0.490677723;0.655521995;0.53623233;0.549566884;0.013840308
P16658;Q02825;1;0.540787707;0.743743562;0.593448136;0.639841558;0.018474079
P14724;P09798;1;0.456995546;0.65944015;0.431455756;0.486191276;0.013298699
P06782;P12904;1;0.413487911;0.57435285;0.278131261;0.30572069;0.018927496
P46677;P50105;1;0.486319578;0.63686099;0.594043359;0.589407957;0.016403053
P39940;P33338;1;0.349394515;0.469496371;0.113304267;0.122294798;0.009399729
P32639;Q12420;1;0.402011285;0.571824323;0.371507937;0.366250079;0.007618741
P38968;Q04491;1;0.409560528;0.533269863;0.225333471;0.231122645;0.019940884
P32074;P53600;1;0.478061826;0.639156721;0.599492206;0.584315949;0.020499001
P26309;P34244;1;0.274749252;0.399945256;0.100788968;0.114021359;0.010391905
P10591;P25491;1;0.417736672;0.598914234;0.34033996;0.359112841;0.014777658
Q04031;P32598;1;0.251453744;0.433769918;0.039817675;0.051269242;0.028615759
P16649;P32561;1;0.335558015;0.422202591;0.151088619;0.15684436;0.015544919
P53949;P50946;1;0.461260498;0.638694537;0.762261747;0.775022755;0.219235758
P38203;P49960;1;0.302235934;0.397337055;0.129428975;0.124025336;0.02138396
P32790;P43603;1;0.37680396;0.593971475;0.165774418;0.20647997;0.021287434
P32917;P23561;1;0.414745493;0.550673028;0.31598665;0.295693816;0.009839354
P31385;Q12432;1;0.494369696;0.582328187;0.276319995;0.278284343;0.019459267
P25336;P25847;1;0.586694384;0.726922326;0.576379978;0.59831073;0.107109554
P38339;P32381;1;0.216857539;0.317908256;0.044440878;0.051083244;0.017642616
P47093;P34230;1;0.171487915;0.279542599;0.043303037;0.059834323;0.022229854
P11433;P29366;1;0.313615024;0.491050475;0.130451951;0.17086248;0.012160967
P53271;P53959;1;0.54910829;0.74708459;0.759408193;0.756262863;0.015318381
P40070;P47093;1;0.47295494;0.687165435;0.506805383;0.548250496;0.052689712
P40070;P47017;1;0.429904522;0.611354397;0.482157941;0.493899336;0.083608233
P53040;Q05027;1;0.574578154;0.757365028;0.741280445;0.719243936;0.024478863
P23639;P21242;1;0.585393497;0.809587015;0.926343256;0.922721993;0.238042582
P06787;P14747;1;0.24855784;0.348799768;0.094652271;0.101663917;0.019823372
P47821;P39073;1;0.405348874;0.531449486;0.360794529;0.355533388;0.017175646
P16892;Q03063;1;0.219689709;0.309851659;0.061369236;0.071851668;0.02006182
P30657;P21243;1;0.467582769;0.689937117;0.763038784;0.765395045;0.030418551
P12904;P34164;1;0.34703947;0.499678507;0.26371198;0.273705888;0.022107823
Q01649;P17119;1;0.604899754;0.751177945;0.632705868;0.597421432;0.016229018
P30657;P21242;1;0.46584742;0.678042859;0.725048638;0.732005283;0.055718789
P37370;Q12446;1;0.587442421;0.736085584;0.656673778;0.650973198;0.013484591
P53316;P40561;1;0.333147152;0.490097756;0.286565473;0.286705522;0.041226302
P52286;Q12347;1;0.335452483;0.461068235;0.206274817;0.220359385;0.031616366
P11433;P48562;1;0.299240975;0.425897347;0.110724246;0.122260232;0.010031678
P32521;P39013;1;0.546168142;0.744741943;0.436933236;0.455601949;0.021444118
Q92331;P32913;1;0.524559877;0.707835499;0.69112754;0.695941994;0.01708561
P38129;P53040;1;0.542153188;0.72387832;0.702443117;0.681863289;0.014728949
P41832;P07274;1;0.366281445;0.500276201;0.339789897;0.323163368;0.00774325
P40094;P53271;1;0.520194698;0.711618441;0.806527768;0.788947827;0.018757208
P32917;P18851;1;0.353116679;0.498901968;0.199515653;0.211160633;0.013673205
P38111;Q04377;1;0.356304372;0.50380452;0.322764144;0.322144896;0.007504928
P13393;P46677;1;0.436754125;0.581247421;0.326965528;0.343807919;0.011105463
P33322;P53919;1;0.354127865;0.463091491;0.249587544;0.2590144;0.016077422
P39081;P25299;1;0.46461422;0.595727993;0.429139375;0.436651912;0.018673127
P34244;P41819;1;0.223233475;0.310913737;0.069354163;0.078517959;0.009404312
P43588;Q08723;1;0.419984974;0.55765361;0.381717672;0.37555292;0.0637169
P32598;P41818;1;0.28098294;0.391341283;0.100571708;0.107179003;0.040155641
P25302;P09959;1;0.577516043;0.734228361;0.573515277;0.576885286;0.03925767
Q03497;P18851;1;0.304804349;0.4121087;0.094791849;0.09961573;0.012601432
P07269;P08153;1;0.343589908;0.481896739;0.346707861;0.380398742;0.01288193
P23724;P30656;1;0.540420095;0.793721792;0.860372273;0.874313912;0.061578919
Q01389;P32491;1;0.533169209;0.721104724;0.817847354;0.823755498;0.064025374
P38042;P09798;1;0.445164529;0.60004462;0.529389064;0.53904377;0.028759411
Q07350;P32524;1;0.463378445;0.629395484;0.412986502;0.41220783;0.027363375
Q02199;P48837;1;0.663774613;0.903777769;0.664545529;0.666625685;0.0798715
P32379;P40302;1;0.604157335;0.833717276;1;1;0.244271325
P39009;P22216;1;0.446112095;0.611780064;0.509495137;0.553469982;0.121223864
P08539;P18851;1;0.301784537;0.413002779;0.154410262;0.153548439;0.018668828
P54786;P50111;1;0.480602982;0.672557923;0.535578202;0.543917984;0.096626838
P40468;P53894;1;0.395183629;0.595534018;0.195523653;0.218480954;0.006960349
P36000;Q12028;1;0.555717713;0.708927639;0.80668571;0.770166629;0.017041466
P20486;P24869;1;0.418765507;0.544751879;0.32871694;0.335041678;0.019909759
P32790;Q12446;1;0.483660682;0.649727503;0.41447224;0.410615303;0.009849829
Q06629;Q06623;1;0.555226619;0.722814513;0.980200193;0.978963268;0.046970886
P53309;P32521;1;0.303626482;0.486292918;0.110783914;0.135724123;0.011664242
P39009;P14737;1;0.371068087;0.493703691;0.322072188;0.322956716;0.010047921
P38203;P47017;1;0.42039223;0.611633646;0.303118033;0.337912276;0.097446838
P53840;P04786;1;0.344610393;0.46525437;0.263364459;0.276667297;0.009177796
P07256;P08067;1;0.432965773;0.635038513;0.535094088;0.538462202;0.019473057
P43605;P49956;1;0.361814364;0.495089401;0.233257478;0.241334269;0.016976168
P32379;P40303;1;0.587128846;0.821481273;0.984415516;0.972744843;0.26735365
P16892;P06784;1;0.475100129;0.639547376;0.34342491;0.37716666;0.094917135
P21243;P23639;1;0.587128846;0.821481273;0.984415516;0.972744843;0.186708945
P33297;P53549;1;0.483646294;0.701502084;0.679467786;0.689520797;0.301421263
P21957;P22579;1;0.312145395;0.421120655;0.236425727;0.233188257;0.011112668
Q03435;Q12345;1;0.423924911;0.594400341;0.512963296;0.516450871;0.03176935
P39517;P39008;1;0.357549681;0.495229641;0.332534094;0.318314963;0.017093247
Q04003;Q12495;1;0.316558017;0.427134325;0.053180197;0.061968612;0.01462148
P40963;Q12495;1;0.348824901;0.499598631;0.083833276;0.107092006;0.017402901
P23638;P23639;1;0.581842327;0.802158265;0.857879796;0.869620039;0.295765824
P24583;P06780;1;0.351502757;0.522870006;0.143577593;0.169230259;0.011493745
P23724;P30657;1;0.536587512;0.762732909;0.876742945;0.874380416;0.049130593
P06787;P22517;1;0.195935418;0.311290428;0.04325816;0.050742126;0.024196345
P24867;P17157;1;0.342623958;0.423871045;0.173849353;0.179160226;0.024165537
P33767;P41543;1;0.464828741;0.61830942;0.722971834;0.717731412;0.02389286
P33755;P53044;1;0.657898407;0.809837764;0.771088288;0.760787841;0.018365121
P32598;P43638;1;0.269015493;0.360042309;0.041668554;0.047525289;0.009146359
P04050;P20435;1;0.427639095;0.557630679;0.386278434;0.36320221;0.009244797
P38633;Q06213;1;0.41849889;0.587382214;0.346188198;0.359715299;0.050251543
P32790;P39013;1;0.470932475;0.650981293;0.312686774;0.32549786;0.009851753
P47017;P57743;1;0.423123242;0.606658309;0.492682771;0.496891742;0.178273478
Q03323;P43132;1;0.571740344;0.751529047;0.75681695;0.754772068;0.018579821
P07260;P12962;1;0.370872279;0.510744374;0.265578311;0.270737718;0.036163387
P47017;P36048;1;0.326616382;0.469086952;0.159521301;0.175304913;0.014607893
P04050;P08518;1;0.477031636;0.722375922;0.72552487;0.741318817;0.007701711
P46680;P17555;1;0.51317434;0.638556439;0.48792686;0.490489846;0.015433349
P39966;P22216;1;0.332602478;0.44745273;0.152559024;0.165803992;0.013448227
P23638;P40303;1;0.564813838;0.789922261;0.846384815;0.848935121;0.28706265
P39927;P53538;1;0.485722852;0.643030478;0.39853857;0.421101253;0.02523399
P23639;P40303;1;0.587128846;0.821481273;0.984415516;0.972744843;0.259515823
P15873;P38766;1;0.377779008;0.473835936;0.16118512;0.159595707;0.018824993
Q06410;P53877;1;0.227335075;0.328036092;0.066504668;0.081883563;0.017867415
P52286;Q04511;1;0.310935696;0.452551721;0.218245154;0.245753625;0.019443857
P47093;P53905;1;0.499813908;0.721526746;0.542018477;0.579381106;0.071249204
P33755;P25694;1;0.601632776;0.748446163;0.532749827;0.52356485;0.013978253
P39743;Q12446;1;0.385325066;0.552203838;0.186512683;0.22250466;0.016994927
P38629;P40339;1;0.552445818;0.754102674;0.713296503;0.743493117;0.298972372
P08964;Q06580;1;0.580699084;0.676138607;0.273093659;0.247352719;0.008020333
P22204;P40484;1;0.286686876;0.421448547;0.173705212;0.1827088;0.016596212
P31384;P39008;1;0.506417893;0.708102632;0.638745673;0.660507995;0.014951957
P52286;P07834;1;0.362372253;0.502464985;0.247822015;0.270414378;0.01695156
P33891;P53847;1;0.451684492;0.660320162;0.258979984;0.306180173;0.011549022
P23724;P32379;1;0.482092021;0.704340538;0.848152151;0.84416812;0.067960948
P06243;P15705;1;0.193740616;0.280960179;0.032291815;0.038805191;0.013181221
P40509;P32074;1;0.463533164;0.639456129;0.48267135;0.488594673;0.01308589
P32325;P32562;1;0.331997149;0.435892568;0.099656857;0.112251217;0.012897063
P26798;P13902;1;0.507021707;0.694003485;1;1;0.03115535
P32485;P32561;1;0.299346409;0.378122371;0.162829189;0.160415473;0.020371172
Q12468;Q04368;1;0.491496125;0.663032392;0.34214196;0.37175768;0.030060816
P38629;Q12050;1;0.313659696;0.446354305;0.318526763;0.315395274;0.027848853
P00546;P32943;1;0.408991486;0.510444871;0.116393644;0.126151768;0.027498184
P16892;P08539;1;0.293603059;0.404341902;0.200453489;0.201716314;0.028362287
P00163;P07143;1;0.495354224;0.693129155;0.216366024;0.243128208;0.023331014
P40075;P21957;1;0.341612173;0.47931921;0.289063227;0.299929975;0.025462285
Q04272;P52917;1;0.386169567;0.55586356;0.267805039;0.270042676;0.022380236
P16892;P39016;1;0.247450425;0.328083791;0.082802879;0.084310156;0.014278876
P11325;Q08963;1;0.275527401;0.392948697;0.138562925;0.139105339;0.016745128
P30657;P25043;1;0.536587512;0.762732909;0.876742945;0.874380416;0.07246017
P23638;P21242;1;0.563078488;0.778028004;0.803098084;0.810584583;0.217013336
P06782;P34164;1;0.429543397;0.577274051;0.289696082;0.294436175;0.013593802
Q06648;P41697;1;0.427067776;0.579821112;0.283375456;0.28375711;0.014743772
P23638;P40302;1;0.581842327;0.802158265;0.857879796;0.869620039;0.218668467
P25655;Q12514;1;0.471900163;0.65599953;0.568646825;0.589312386;0.006630916
P32505;Q99383;1;0.34269711;0.503621845;0.180333764;0.207356321;0.01941156
Q04048;Q12309;1;0.544465434;0.711155888;0.665591439;0.639571274;0.017203347
P38315;P19880;1;0.322108017;0.481242658;0.094919932;0.111229087;0.012109959
P20486;P24870;1;0.423279056;0.55393846;0.244147922;0.260512331;0.025395203
P32468;P32458;1;0.566870004;0.740064946;0.630784314;0.639129899;0.224360407
P38624;P21242;1;0.485483953;0.706919146;0.785706277;0.785315137;0.046520067
P20052;P17157;1;0.426957664;0.508023416;0.346998801;0.337821458;0.023298519
Q04659;P53840;1;0.508389629;0.65483827;0.728100091;0.711633314;0.010843733
Q02208;P04786;1;0.349973373;0.481211269;0.262712851;0.289664679;0.012267066
