Uniprot ID1;Uniprot ID2;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Pfam);Sim(Seq)
P22731;P37774;0.590114814;0.667609177;0.44877608;0.45791188200000005;1.0;0.202706656
P06611;P75957;0.33167832;0.442571155;0.332775091;0.376902196;1.0;0.13451476699999998
P07363;P39838;0.375353196;0.468531889;0.26308565899999997;0.278370737;0.333333333;0.016476697
P77737;P14175;0.317102817;0.424174317;0.334560545;0.367955445;0.333333333;0.17721204100000001
P0AFA2;P0DMC5;0.441414089;0.589948053;0.438937024;0.463225221;0.14285714300000002;0.020032345
Q47538;P37774;0.517564129;0.619475956;0.327296166;0.355039341;1.0;0.224220891
P0A8J8;P24230;0.311284185;0.465763804;0.207168773;0.243268512;0.666666667;0.031348686
P22731;P0A698;0.150011292;0.181391424;0.025584304;0.028473154;0.333333333;0.04592759
P07604;P0A6H8;0.111862288;0.157045703;0.013244865;0.016964801;0.0;0.016481298000000002
P0AGC5;P28635;0.128785117;0.18174792899999997;0.017657643;0.02199017;0.0;0.024396473
P21865;P67910;0.19950399;0.26221216399999997;0.049516265999999996;0.056926957;0.0;0.019424433
P30847;P0AA93;0.498625059;0.719962146;0.642128453;0.662007857;0.2;0.02082015
P0AAH8;P07821;0.462485139;0.616343724;0.368044245;0.409031999;1.0;0.166939687
P30750;P0AAG8;0.350873682;0.44603671100000003;0.27021253100000003;0.303011588;0.5;0.11342657800000001
P31548;P31134;0.46146442;0.647765254;0.476610782;0.532520707;0.5;0.24612664399999998
P06611;P36879;0.175715788;0.233273853;0.040959311;0.046560247;1.0;0.084302238
P15043;P0A8F8;0.276577645;0.309117837;0.055878355;0.057267137999999995;0.111111111;0.023708327
P0AE16;P08194;0.41131631399999996;0.529629518;0.202861227;0.226005288;1.0;0.02156953
P06129;P13036;0.308122204;0.340751905;0.169088307;0.167829273;0.666666667;0.046319514000000006
P25397;P0AAH0;0.107597729;0.148414087;0.017990058;0.022454842000000003;0.0;0.029191774
P0AAH0;P77279;0.205186;0.327591693;0.046842654000000004;0.065632541;1.0;0.17921843699999998
P11454;P00579;0.164510941;0.300016039;0.029440897;0.047255554000000005;0.0;0.009498652
P0AFK6;P75798;0.43712034;0.629805962;0.24927474600000002;0.28408160600000004;1.0;0.027048497
P0AD68;P37051;0.218736515;0.260043692;0.07112696;0.071908243;0.0;0.016863785
P0AE72;P0ABS5;0.194440613;0.250922315;0.037995917000000004;0.043882564000000006;0.0;0.020818958000000002
P76350;P31126;0.37068734200000003;0.557051892;0.161492484;0.193309793;0.5;0.021269771
P0AAD8;P0AAD2;0.518917974;0.650990754;0.44376843200000005;0.473696633;1.0;0.020901463999999998
P0AAI1;P37774;0.517564129;0.619475956;0.369642294;0.396816185;1.0;0.243741137
P38054;P76399;0.28860981399999996;0.43482094200000004;0.100149491;0.128876731;1.0;0.096042899
P07109;P0A9U1;0.329599233;0.36724158100000004;0.08768519400000001;0.085265819;1.0;0.090362731
P36553;P08622;0.27262415100000004;0.35300202700000005;0.09648262199999999;0.110574958;0.0;0.021556832999999997
P23890;P0AE88;0.31593406;0.36300875200000005;0.567247693;0.528956094;0.333333333;0.061630027000000004
P38054;P76398;0.28860981399999996;0.43482094200000004;0.100149491;0.128876731;1.0;0.094449449
P23895;P69210;0.45119607;0.5203956510000001;0.269987287;0.27646714699999997;1.0;0.28436393600000004
P37774;P10346;0.543378487;0.723562206;0.436949711;0.46849154;1.0;0.518476075
P33931;P77499;0.18514568399999998;0.32723706;0.057307399;0.084121005;1.0;0.08188458900000001
P0AAF6;P33916;0.41573632200000005;0.566803835;0.191565385;0.204991189;0.5;0.163290325
P23886;P75957;0.237754873;0.268070932;0.035392117;0.036595748;0.5;0.114107086
P07363;P77510;0.37823081299999994;0.46743857899999997;0.27907931199999997;0.29728434600000003;0.125;0.027605271
P29018;P0AAH8;0.298917341;0.354418506;0.133834528;0.13080568;0.5;0.063989903
P23837;P39838;0.417944669;0.548723152;0.38534800799999996;0.396859908;0.25;0.014702011000000001
P29018;P07821;0.374008908;0.429053024;0.166718069;0.158082587;0.5;0.073701851
P06611;P0A9U1;0.317473958;0.368945614;0.13239193;0.12496547599999999;1.0;0.07554221900000001
P0AAF3;P43672;0.24626857600000002;0.370223575;0.169004928;0.20037430399999998;0.333333333;0.051482069000000005
P06611;P77737;0.34738551700000003;0.470930975;0.39615987799999997;0.43052376299999995;0.5;0.091828434
P0AEC5;P0AEJ4;0.45637070799999996;0.551438505;0.47753276200000006;0.48771829200000005;0.5;0.049434129
P22731;P32721;0.41666359;0.531313588;0.27510400399999996;0.30781354;1.0;0.112822072
P0AEZ7;P0AGC5;0.36722421899999996;0.47133940399999996;0.16863789399999998;0.18426218;0.333333333;0.026799516000000002
P33941;P0AAH8;0.323770833;0.431329344;0.393734336;0.429014058;1.0;0.089012854
P0AFA2;P02942;0.289351609;0.35519662;0.120655141;0.134585005;0.166666667;0.021387315
P0AEC5;P21865;0.425549804;0.565492352;0.426015882;0.462016175;0.222222222;0.040088464
P10905;P0AEF8;0.431294201;0.618445124;0.316750085;0.363725924;1.0;0.026599852
P0AAG0;P77737;0.400391613;0.58798206;0.376853424;0.414929858;1.0;0.303840819
P0AFT2;P10905;0.450251558;0.580521476;0.30694774399999997;0.33845306399999997;1.0;0.028437608
P21517;P05791;0.183113625;0.223811793;0.044335405;0.048632945999999996;0.0;0.020434529
P0AC19;P60560;0.23027401399999997;0.408739213;0.166456573;0.191041557;0.0;0.037601746
P0AGH5;P0AF01;0.425978103;0.636498412;0.418281285;0.474927463;0.5;0.038075898
P33026;P77589;0.35849486;0.494064709;0.331611723;0.34046295600000004;1.0;0.048365850999999994
P0ACN7;P13009;0.200891365;0.33660516100000004;0.034463995;0.049852847;0.0;0.013050842
P30847;P08400;0.500061007;0.698237067;0.601366396;0.622529923;0.4;0.118829509
P52643;P05459;0.36376418899999996;0.508429615;0.16916876399999997;0.200674446;0.666666667;0.101520155
P37661;P30845;0.45647981200000004;0.632035266;0.28921181;0.30652429;1.0;0.118537441
P39285;P0C0S1;0.35728322100000004;0.448293826;0.270558727;0.289795468;0.25;0.049344234
P25437;P07913;0.426342161;0.615913343;0.20350462100000002;0.234777647;1.0;0.141370807
P77499;Q6BEX0;0.130948172;0.168628818;0.024613932999999998;0.027607199;1.0;0.070976426
P08997;P0ABE2;0.17096511;0.222074655;0.077858517;0.081405029;0.0;0.022548657000000003
P0A6T3;P76055;0.25033088600000003;0.408291497;0.07999401099999999;0.099803578;0.0;0.026177045
P22731;P33916;0.405277396;0.502695009;0.293799817;0.32482218;0.5;0.071607081
P69428;P38489;0.20038383199999998;0.378874593;0.043094649000000006;0.068667954;0.0;0.036947652000000004
P06720;P03819;0.159662384;0.20961565899999998;0.023853526;0.02901428;0.0;0.016545277
P76242;P10903;0.317477666;0.452138673;0.19687375899999998;0.240089142;1.0;0.025548567999999997
P39099;P0ABD8;0.220571794;0.27355683199999997;0.09755882;0.09798911699999999;0.0;0.022412826
P52062;P0AGH5;0.128785117;0.18174792899999997;0.018580336;0.022701497999999997;0.0;0.025253651000000002
P33570;P10371;0.206781653;0.381485531;0.075862527;0.102196939;0.0;0.017265525
P33026;P0AGC0;0.332782741;0.465240098;0.17100041100000002;0.190197273;1.0;0.019403523
P40719;P08401;0.48165994799999995;0.6883539259999999;0.710457662;0.726208327;0.5;0.086317109
P0A9K9;P0AEM0;0.424870335;0.59183239;0.199226769;0.21784400899999998;1.0;0.17837806399999998
P76272;P0A9A6;0.23967464800000002;0.36191473;0.082824007;0.09312950800000001;0.0;0.014721666000000001
P69874;P10907;0.465364991;0.569926342;0.40005727;0.42234146899999997;0.333333333;0.31978318699999997
P69874;Q6BEX0;0.45725798799999995;0.59320469;0.43931819;0.467737232;0.5;0.108615984
P39453;P0DMC5;0.44152712;0.60545425;0.5015675860000001;0.503727035;0.5;0.092235666
P0AFH2;P0AFK4;0.33723422200000003;0.48228202600000003;0.11836463300000001;0.13446789;1.0;0.02737333
P06611;P37774;0.43360296200000004;0.5391279370000001;0.306183092;0.34250949;1.0;0.108662312
P43672;P77279;0.285232175;0.41428912700000003;0.188682895;0.226124147;0.333333333;0.065387238
P06996;P0AE88;0.141781145;0.184381253;0.027616749;0.035249822;0.0;0.025025115
P0AAG8;P29018;0.320979361;0.43067761299999996;0.123257221;0.134267161;0.5;0.039758516
P0AGF4;P76350;0.366490359;0.5374541039999999;0.140148904;0.160514621;0.5;0.022134538
P10905;P0AF01;0.44868457700000003;0.627029839;0.418459946;0.466047408;1.0;0.060183535
P22731;P68187;0.371084752;0.46329242600000003;0.223924244;0.255376266;0.5;0.147968078
P0AAG0;P0AAF6;0.407932426;0.574857057;0.161069565;0.17788232;0.5;0.17620107699999998
P20083;P77510;0.17453443600000002;0.22021314600000003;0.044130163;0.052152965;0.14285714300000002;0.015786309
P00579;P0AGB6;0.30634922;0.374318927;0.22279296699999998;0.23858806300000002;0.14285714300000002;0.033933173
P31548;P43672;0.161618912;0.2088342;0.034556997;0.039753885;0.333333333;0.06438888599999999
P07109;P23878;0.471994433;0.60498355;0.261551088;0.294631941;1.0;0.165812618
P30860;P30855;0.101805754;0.135802178;0.011168866000000001;0.014836461;0.2;0.020075693000000002
P37313;P69874;0.38919072600000004;0.49292972700000004;0.313491471;0.339521464;0.333333333;0.149551046
P0A7Z0;P75796;0.153370926;0.208996757;0.019357836;0.02271087;0.0;0.019879628
P0AE67;P0AA16;0.19514525600000002;0.222842795;0.037311525;0.036987804;0.5;0.15118474
P37617;P0A9S7;0.35557820799999995;0.385050633;0.063456052;0.063487693;0.0;0.01590516
Q46821;P31466;0.536180875;0.706457583;0.397404056;0.437767294;1.0;0.027488653
P69922;P0AGC3;0.23089168100000002;0.287377902;0.06834835;0.073278515;0.0;0.016176153999999998
P76236;P31129;0.306463997;0.34013132;0.124178779;0.11341088699999999;0.5;0.06614079099999999
P0AEB5;P77338;0.347247741;0.494877822;0.26352203399999996;0.272163802;0.333333333;0.040596109
P0AAK7;P11349;0.464717224;0.608745133;0.254867345;0.28326001100000003;0.333333333;0.08567613
P0AC13;P0ABN1;0.252236307;0.296187317;0.070620072;0.075007085;0.0;0.031921354
P69795;P17169;0.212198148;0.356726462;0.07120412400000001;0.102676114;0.0;0.020076043000000002
P37649;P08401;0.25417582;0.38200575200000003;0.085954595;0.10635866599999999;0.166666667;0.014309313
P77258;P60752;0.181046409;0.244347034;0.095821145;0.108894807;0.0;0.016307266
P0A9T0;P0ACG8;0.21645878;0.352951445;0.052875027000000005;0.074463541;0.0;0.024949077000000004
P0AEG1;P0AFK4;0.43139313100000004;0.611878997;0.26920806399999997;0.302604046;0.5;0.027433335
P0A9Q1;P0DMC7;0.376747331;0.496696684;0.467911215;0.460256151;0.333333333;0.034194054
P75823;P69054;0.232500331;0.310290652;0.066602755;0.073701908;0.0;0.026854702
P69874;P75957;0.34766246700000003;0.520765633;0.252246276;0.30243326;0.5;0.217841106
P0A9A9;P0AC51;0.405141281;0.492548493;0.19602497600000002;0.211148012;1.0;0.123938949
P0AF28;P30855;0.130571239;0.15483978699999998;0.029023023999999998;0.028658715;0.166666667;0.030581318
P69451;P31119;0.381690727;0.41796133700000004;0.230523112;0.223956712;0.333333333;0.10016615300000001
P15043;P21507;0.319989294;0.383853895;0.160509071;0.169000693;0.4;0.061801388
P28629;P0AA82;0.113984395;0.15926717699999998;0.011234041;0.014537521000000001;0.0;0.017613788000000002
P37649;P0AAE8;0.153800976;0.281302528;0.020958611000000002;0.034438535;0.0;0.01960218
P0AEJ4;P77510;0.47207215;0.568276106;0.552608619;0.563100835;0.166666667;0.02624802
P0A912;P23876;0.221022976;0.318510766;0.039209857;0.049427347;0.0;0.024903846
P23886;Q6BEX0;0.368921117;0.426281219;0.155341066;0.154925197;0.5;0.06314550099999999
P0AA10;P75831;0.17769578100000002;0.225978645;0.028494221;0.032468858999999996;0.0;0.024629843
P00968;P0A731;0.232756188;0.383469591;0.090568229;0.102434896;0.333333333;0.013136717
P0AE67;P69228;0.23678361;0.3354335;0.06951346;0.079878804;0.5;0.116762306
P31548;P29018;0.37359343799999994;0.431017639;0.13184659199999998;0.130776039;0.5;0.09811516099999999
P20083;P0AEJ4;0.165206709;0.206947618;0.034718333;0.042262972999999995;0.166666667;0.013475233
P0AD99;P25524;0.143623994;0.190302473;0.025246107;0.03034219;0.0;0.01625139
P0A749;P0AC33;0.187528196;0.347214321;0.051681648;0.07445170599999999;0.0;0.016239821
P15038;P09980;0.321560991;0.36472741299999994;0.29237250800000003;0.306045417;0.666666667;0.069585553
P33026;P08194;0.431063044;0.551601999;0.21361;0.23700865;1.0;0.020442423
P0AAL0;P0AAK7;0.152767926;0.20615662699999998;0.053640265;0.059577615;0.25;0.0737221
P0AA41;P33643;0.5053198010000001;0.7081882429999999;0.46596396799999995;0.471162266;0.5;0.145317386
P20083;P39838;0.179786788;0.23152129600000002;0.051814517000000004;0.061192492;0.166666667;0.012635308999999999
P0AG90;P63224;0.126217029;0.178323653;0.034656538;0.042023317000000004;0.0;0.018890949
P23886;P29018;0.552734551;0.659540779;0.81292881;0.8172015359999999;1.0;0.117655866
P77485;P18392;0.47583730399999996;0.6607971970000001;0.591443815;0.611852869;1.0;0.11536344
P75798;P0AFT2;0.518549589;0.6863196840000001;0.35077595200000006;0.376177527;1.0;0.037213967
P09152;P43672;0.195605803;0.26266079600000003;0.069300257;0.081988974;0.0;0.010831338000000001
P33941;P32721;0.314474278;0.43070270200000005;0.382812389;0.416495611;1.0;0.046026044
P10906;P33361;0.366089163;0.5731719710000001;0.301486549;0.332612083;1.0;0.02061552
P23886;P77499;0.11653292900000001;0.15216388;0.014139136;0.017836776000000002;0.5;0.050368583
P75796;Q47538;0.450533467;0.57198291;0.345616191;0.36403962;0.5;0.099162482
P23886;P31134;0.321137054;0.388136893;0.125492389;0.126055582;0.333333333;0.083253058
P27896;P21865;0.436020409;0.59165721;0.39319614299999994;0.41775755600000003;0.125;0.020430554
P33361;P75799;0.399170322;0.585446604;0.23357777300000002;0.250591387;0.5;0.042563465
P0AE16;P76350;0.330306751;0.48289726200000005;0.15542783;0.183987373;0.5;0.032028461
P33941;P33594;0.33754914;0.43949335;0.28196125699999997;0.31744913199999997;1.0;0.09070277
P77211;P0C058;0.298714215;0.35154362200000006;0.067076617;0.069458641;0.0;0.020830281000000003
P30844;P52101;0.477785016;0.66941902;0.497565178;0.47656621600000004;1.0;0.050523389
P33026;P76242;0.2849115;0.40545647;0.161625092;0.19323663800000002;1.0;0.026922487000000002
P33026;P37662;0.298747163;0.42236391799999995;0.125322749;0.151364668;1.0;0.025394065
P07118;P07813;0.43250553;0.575289326;0.34171924299999995;0.361287739;0.5;0.063304718
P33594;P0A9V1;0.367764862;0.497353428;0.338608511;0.375865895;0.5;0.162523749
P0AE82;P30855;0.451213219;0.543895758;0.574714065;0.55363096;0.28571428600000004;0.040614937999999996
P02916;P10906;0.36197935600000003;0.5376124179999999;0.253231424;0.29552729899999997;0.5;0.047041884000000006
P28904;P21517;0.44376469700000004;0.462606753;0.26752002;0.270864683;0.333333333;0.06451565299999999
P0AGE4;P77529;0.474917484;0.599476887;0.328894162;0.337393536;1.0;0.049973381
P0A6Z3;P0DMC5;0.21834735100000002;0.261042793;0.089512248;0.08932653199999999;0.2;0.016388746000000003
P02916;P75799;0.36197935600000003;0.5376124179999999;0.19936105399999998;0.23639373800000002;0.333333333;0.02011415
P0A9R7;P43672;0.257796003;0.334696829;0.10189323;0.11153040199999999;0.333333333;0.064380502
P07109;P63386;0.37427920200000003;0.46813010299999996;0.24271852600000002;0.283305931;1.0;0.191224594
P33941;P0AAF6;0.247632118;0.283289462;0.06036731;0.059385182;1.0;0.069517727
P07109;P36879;0.134633757;0.173594163;0.012277845;0.015019163;1.0;0.155905808
P23200;P22729;0.374719956;0.49651324;0.164263104;0.194978075;0.5;0.023267292000000002
P63224;P36929;0.222937987;0.40970112200000003;0.06009178900000001;0.08228080900000001;0.0;0.024699494
P40719;Q06067;0.5013125979999999;0.734834868;0.632663482;0.594631959;0.5;0.045197345
P0AAF6;P63386;0.26802304899999996;0.293607044;0.071298507;0.068117932;1.0;0.159684262
P0AEB5;P0AFY6;0.321627918;0.452575072;0.191734856;0.24228490600000002;0.0;0.020694083000000002
P32721;P31548;0.44456094700000004;0.601107204;0.43788130700000005;0.483336618;1.0;0.107433902
P75796;P10346;0.398169256;0.599757628;0.304130086;0.336871286;0.5;0.137218888
P0C093;P0ACU2;0.263165413;0.28868614600000003;0.07542178;0.084214346;0.5;0.066542481
P0A6V8;P0AF16;0.200931777;0.24318166300000002;0.041967776;0.043517393;0.0;0.018022168
P0AAF3;P69874;0.393218477;0.5314940020000001;0.231027827;0.241741188;0.5;0.09807486800000001
P25526;P33941;0.10801808199999999;0.148020648;0.016470672;0.020538463;0.0;0.016555151
P0AAG0;P77279;0.24512924100000003;0.387314208;0.12062682699999999;0.139902281;0.5;0.110224784
P0AAG0;P69874;0.410505081;0.5782884770000001;0.338596092;0.37680671299999996;0.333333333;0.12137169199999999
P23886;P04983;0.337035443;0.388400115;0.136782138;0.13727594099999998;0.5;0.053406495
P0AFH2;P0AFA9;0.290518753;0.443112912;0.08991171699999999;0.105188244;1.0;0.041892733
P19642;P23882;0.11105123900000001;0.15307114800000002;0.01500494;0.019393825;0.0;0.018936748
P60716;P32131;0.39672745;0.532693248;0.241510363;0.266412038;0.333333333;0.019940084
P0ADG4;P18776;0.20018994899999998;0.262751162;0.045490615;0.050973225999999996;0.0;0.0267329
P37387;P39406;0.151313962;0.19672614800000002;0.034821521;0.037988905;0.0;0.0285754
P02916;P31549;0.36197935600000003;0.5376124179999999;0.24220317100000002;0.288512557;0.5;0.019224597
P75796;P36879;0.190544249;0.348593146;0.034211086;0.050061758;0.5;0.075718946
P37313;P29018;0.35717975700000004;0.405612275;0.18513816600000002;0.17591272100000002;0.333333333;0.054692419000000006
P07109;P77279;0.21281511600000003;0.279963571;0.071493867;0.078644221;1.0;0.137451115
P40719;P0AA93;0.492625845;0.741668221;0.662186236;0.6832956659999999;0.2;0.025350281000000002
P37758;P29018;0.35199706299999994;0.485681464;0.134423915;0.163578765;0.0;0.016549029
P0AE82;P08400;0.456464091;0.614811317;0.549505856;0.562185197;0.333333333;0.11996112199999999
P0AEJ4;P05704;0.230780003;0.294586574;0.11209722800000001;0.135455096;0.2;0.016700435
P0ACQ7;P0A9F3;0.219248561;0.270834986;0.065808048;0.075413433;1.0;0.09409811800000001
P0AE82;P08401;0.44956083799999996;0.597540171;0.5758420089999999;0.574217222;0.75;0.073176753
P15288;P0AED7;0.33586838799999996;0.520772947;0.17037649;0.20908042;1.0;0.026460136000000002
P11458;P0AAG8;0.145464573;0.193360232;0.015583088;0.018337233999999997;0.0;0.022298896000000002
P77258;P0ADE4;0.16118931;0.21852085;0.022886386;0.027983947000000002;0.0;0.018385531
P30750;P43672;0.22281661;0.277363178;0.10118416599999999;0.107490192;0.25;0.06967396099999999
P0AAG0;P10346;0.39533277899999997;0.587687874;0.315401594;0.359889704;0.5;0.197855012
P08401;P30855;0.47320961200000006;0.532629706;0.50971149;0.496707231;0.333333333;0.042528719000000006
P0AGD3;P00448;0.527117785;0.681714061;0.501678038;0.513370096;1.0;0.39231996700000005
P37624;P63386;0.249243961;0.30108269600000004;0.10761923300000001;0.11333177800000001;1.0;0.066133803
P0AAI1;P77499;0.21671242;0.248619215;0.052304082;0.050716650999999995;1.0;0.063835976
P40719;P08400;0.477201162;0.688163651;0.5742768229999999;0.594549937;0.4;0.10575714300000001
P31134;P68187;0.404916555;0.5661504589999999;0.365767966;0.40694463299999994;0.333333333;0.279685709
P07363;P0AEJ4;0.377688825;0.42552857899999996;0.266011916;0.26876325;0.14285714300000002;0.032943533
P76339;P0DMC5;0.31592176;0.442511346;0.22481226899999998;0.24749324600000003;0.5;0.032619521
P0AAG8;P0AAF6;0.369234474;0.514437234;0.12464589400000001;0.140027118;1.0;0.101357108
P0A830;P0A9L8;0.153996519;0.204769882;0.022664175;0.027634989;0.0;0.020974545
P31548;P14175;0.397999166;0.530435283;0.385982627;0.43693172700000005;0.5;0.21564487699999998
P60752;P0A698;0.20997564600000002;0.307066697;0.057322593;0.069102396;0.25;0.029290814
P00509;Q46856;0.1989275;0.33218249;0.042222668;0.060070837;0.0;0.020434688
P28307;P0AEX9;0.150373279;0.186355477;0.030077334;0.037247063;0.0;0.04170037
P31549;P14176;0.36761863100000003;0.5503981139999999;0.30539357899999997;0.35852492700000005;1.0;0.020446233
P0AFH2;P0AEQ6;0.344252455;0.510586634;0.17716763100000002;0.20748482699999998;1.0;0.046606154000000004
P0AAG0;P31134;0.429688532;0.589342569;0.44167363299999995;0.465260086;0.333333333;0.127902312
P39453;P39838;0.43357867200000005;0.578221679;0.45997721;0.46958756700000004;0.333333333;0.019056036000000002
P0AAG8;P10907;0.46579942399999996;0.562675255;0.375191696;0.40539726200000004;0.5;0.07194345
P02942;P07018;0.334236662;0.451571293;0.125404251;0.161742776;1.0;0.385841551
P0A6L2;P0A6L4;0.376527073;0.643195116;0.18363875;0.224046954;1.0;0.166276686
P60752;P69874;0.40003310799999997;0.5505463429999999;0.32849210100000004;0.365480749;0.333333333;0.08825104199999999
P0AE82;P21865;0.442124047;0.588654637;0.5112709639999999;0.525699504;0.28571428600000004;0.05927659
P0C058;P0C054;0.423811868;0.6447718000000001;0.437506609;0.460560371;1.0;0.47000575200000005
P33607;P0A993;0.115288834;0.159423898;0.013370632;0.016082441;0.0;0.017376641
P08401;P07017;0.194353797;0.205561932;0.03434919;0.034598928;0.2;0.017692295
