Uniprot ID1;Uniprot ID2;Interaction;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Seq)
P17442;P40186;1;0.304021266;0.450661485;0.260973511;0.288707476;0.010698881
P07278;P06245;1;0.375789816;0.517584558;0.174186636;0.200819471;0.022132894
P33298;P50086;1;0.275541479;0.429825479;0.097025223;0.119478331;0.023617209
P17157;Q08966;1;0.356873728;0.466919507;0.260120933;0.259328237;0.020400827
P41810;P22276;1;0.132892426;0.198949396;0.024346327;0.029972619;0.009311456
P41811;P40509;1;0.534660288;0.732957084;0.754251301;0.766368484;0.013632777
P53079;P53959;1;0.562573548;0.758130867;0.823599363;0.838490787;0.014361992
Q12517;P29295;1;0.238967959;0.36171378;0.091174594;0.107561109;0.029851498
P39998;P53550;1;0.427969606;0.605781818;0.354970479;0.382968576;0.011166932
P52286;Q06479;1;0.390234652;0.494576794;0.214676571;0.22308333;0.016196666
P13574;P32337;1;0.179461371;0.264045102;0.055926016;0.068812958;0.013875449
P33203;Q12186;1;0.396291396;0.593715692;0.551745865;0.564869409;0.015631568
P21243;P25043;1;0.469925086;0.697103792;0.836047355;0.823343616;0.026612065
P11076;P40509;1;0.29564635;0.44402061;0.183960818;0.176670819;0.025388492
P53207;P33203;1;0.498774478;0.695428851;0.851992588;0.800575171;0.015154381
P14681;P13574;1;0.27085422;0.38961255;0.146553473;0.159819951;0.015628768
P20434;P43573;1;0.18884717;0.267165111;0.032952603;0.040627383;0.018577984
P17442;P20052;1;0.307952079;0.444415807;0.254746179;0.270708178;0.01294104
P31377;P32381;1;0.286162565;0.378619856;0.110198824;0.11057481;0.023697838
P23201;P41832;1;0.466089626;0.609869746;0.151831931;0.163994393;0.006054907
Q12446;P32486;1;0.184640669;0.282766622;0.021043086;0.026621031;0.012338911
P39707;Q04675;1;0.584367789;0.748916829;0.575784387;0.579610192;0.044514906
P52918;P21268;1;0.204701679;0.328289017;0.045109729;0.072538101;0.009255169
P06701;P11938;1;0.470207742;0.616717923;0.446186414;0.452933809;0.011616735
P31377;P32566;1;0.168470972;0.271574849;0.05996199;0.078731116;0.018831265
P25632;P43609;1;0.481071088;0.611808903;0.453683844;0.420040923;0.017616044
Q04048;Q03654;1;0.499054566;0.662136388;0.624143786;0.587701879;0.01107024
P39517;P34230;1;0.260169613;0.390341101;0.139086581;0.17765838;0.013838952
P19073;P41832;1;0.412861685;0.550732799;0.12349046;0.131250752;0.007333056
Q00362;P54786;1;0.376738736;0.52199658;0.180465413;0.179241941;0.014190523
P11978;P11938;1;0.503288701;0.63704231;0.46264837;0.469006051;0.010261198
P31377;P32491;1;0.136817511;0.21804646;0.011851912;0.015654125;0.022006504
Q03337;Q03630;1;0.602403886;0.831858273;0.667229582;0.685914503;0.033429028
P43603;Q12446;1;0.437532044;0.587743351;0.169532896;0.187056717;0.019146281
P28004;Q12417;1;0.348495796;0.460471157;0.143650944;0.149755552;0.016523815
P40089;P57743;1;0.551237428;0.734113882;0.800150702;0.775086093;0.215195546
P25655;P46677;1;0.249894503;0.356241526;0.21001794;0.220363478;0.006145151
Q06648;P19073;1;0.446432877;0.589692839;0.207141254;0.219143312;0.026326856
Q03973;P39521;1;0.370528143;0.521779517;0.20409982;0.227019637;0.015316565
P25693;P17157;1;0.29566219;0.378117242;0.109709759;0.120374467;0.02930008
P06787;P27466;1;0.217316351;0.321651014;0.056288146;0.060450061;0.02943597
P29366;P39969;1;0.289703295;0.424313761;0.157657792;0.186574929;0.012719779
P38886;P38631;1;0.21280923;0.327418463;0.077435627;0.098172525;0.00790633
P32501;P09032;1;0.52698018;0.676641084;0.521891468;0.555738416;0.02741857
P33332;P19073;1;0.302516574;0.464158904;0.074505556;0.096019032;0.012984494
Q03497;P19073;1;0.423064377;0.573750488;0.177143709;0.198070393;0.012921155
P15891;P40494;1;0.399449994;0.532856421;0.209789382;0.213107934;0.012848835
P15891;P53974;1;0.355224965;0.504177598;0.143379449;0.157406668;0.016070428
P40089;P47017;1;0.4172821;0.548567279;0.452338781;0.425684511;0.143718828
P43621;P53847;1;0.344060243;0.536845473;0.188978753;0.224051426;0.015880915
P32563;P41807;1;0.448989773;0.658642511;0.573019652;0.564716989;0.013608653
P32793;Q12446;1;0.484934511;0.598782966;0.231323548;0.245375828;0.017807042
P32325;P54790;1;0.314962814;0.406517054;0.119337402;0.125773449;0.01274119
P53271;Q06096;1;0.569141732;0.793681849;0.925193692;0.915831772;0.015034232
P53973;Q06623;1;0.507114308;0.599878809;0.44669744;0.438826593;0.015971518
P16892;Q03373;1;0.22694872;0.32467259;0.063033766;0.073506138;0.021582711
P16370;P20436;1;0.523654566;0.690866584;0.536754438;0.533064162;0.031010209
Q03435;P38429;1;0.281544523;0.349403501;0.121093534;0.119617071;0.032300268
P38203;P40089;1;0.558558446;0.749653811;0.598807643;0.60691795;0.131116258
P38624;P25043;1;0.569182575;0.808432684;0.963769102;0.949567942;0.192119921
Q03195;Q05775;1;0.271132131;0.39675856;0.15447501;0.159211114;0.020524968
Q03835;P53082;1;0.279763832;0.451413817;0.093219377;0.120060433;0.03415225
P16892;P23561;1;0.478378163;0.64064269;0.364510759;0.390152251;0.071713592
P10869;P20081;1;0.214060864;0.325598094;0.070255964;0.087878169;0.024504578
P38203;P34230;1;0.160948382;0.268246942;0.033641539;0.04705891;0.01639857
Q03338;P20053;1;0.495798969;0.663130574;0.642937152;0.659207672;0.016572262
Q03337;P36149;1;0.564737131;0.819556653;0.50637744;0.523622196;0.052214504
P32494;Q02336;1;0.503028043;0.634538407;0.413072355;0.402727379;0.016478824
P25655;P34909;1;0.326422827;0.474216315;0.259775626;0.278561825;0.007445126
P46957;P47110;1;0.607061899;0.781885399;0.826850396;0.811363421;0.021615127
P38960;Q07921;1;0.709378995;0.801661735;0.660845964;0.655904753;0.025635094
P38874;Q06410;1;0.196051975;0.343258528;0.041838319;0.067171855;0.02423791
P00128;P07257;1;0.429618405;0.596913893;0.359067771;0.358532871;0.036952648
Q04048;P21374;1;0.542377479;0.688810909;0.417415192;0.403117138;0.014638401
P04050;Q00416;1;0.303618912;0.45455549;0.168305157;0.179472147;0.005949792
Q04003;Q99314;1;0.636662847;0.791864368;1;1;0.021547612
P33334;Q00916;1;0.459076774;0.547095918;0.199565916;0.200614819;0.006793495
Q06263;P52917;1;0.338897911;0.445884745;0.294410773;0.287865468;0.024108349
P48837;P14907;1;0.525648032;0.715550466;0.480497241;0.487866148;0.024269921
P38302;P32523;1;0.422053067;0.549919672;0.261418204;0.246935808;0.02317429
P32908;P47037;1;0.483336743;0.703552163;0.552862396;0.582885994;0.062616147
P41819;P24869;1;0.187175814;0.272128644;0.037891171;0.047670584;0.017378666
P39016;P11972;1;0.221902494;0.265689677;0.053327203;0.057240481;0.012302631
P22289;P07143;1;0.387320767;0.562329138;0.175728685;0.194654437;0.028592517
P40089;P34230;1;0.179355566;0.262292129;0.038203221;0.045327389;0.016255464
Q12446;Q06449;1;0.367052788;0.535762961;0.26225672;0.258076163;0.0221448
P40016;Q06103;1;0.393923544;0.482467561;0.566454064;0.552003569;0.019155645
P52286;P39014;1;0.35732196;0.496457063;0.252635728;0.276352478;0.021407735
P32471;P02994;1;0.375507444;0.506023335;0.140831354;0.145238185;0.023328033
P31384;P06100;1;0.476465861;0.657005878;0.446786615;0.471330464;0.015440703
Q03435;P53115;1;0.44411234;0.582222761;0.361129226;0.346750644;0.012931578
P15436;P46957;1;0.470482977;0.636040419;0.519273965;0.514585796;0.013363932
P34230;P53905;1;0.177549379;0.273978354;0.041250093;0.052642353;0.015492822
P41811;P22276;1;0.125357272;0.18572265;0.020857999;0.025604308;0.008939838
P38692;Q08817;1;0.396998444;0.600139312;0.176555373;0.196861112;0.011482292
P40038;P17157;1;0.376071342;0.473628988;0.200838768;0.202735475;0.021470436
P47064;Q08951;1;0.563195075;0.731991022;0.836226909;0.847156235;0.016359072
P32569;P19880;1;0.247109372;0.338537944;0.217673559;0.220449453;0.0126407
P38203;P53550;1;0.308780589;0.4706772;0.159211078;0.188399914;0.013503014
P21374;Q03654;1;0.525313063;0.706779531;0.427925302;0.443206315;0.023029403
P32558;Q04636;1;0.656029901;0.796502713;0.791608763;0.774489647;0.012271483
P39743;P37370;1;0.380434034;0.535835898;0.15268224;0.176837898;0.013849901
P29366;P48562;1;0.221375661;0.32642625;0.053364477;0.06370976;0.012278256
P23201;P41697;1;0.493308992;0.658488716;0.276306514;0.305104952;0.008355805
P38682;P32074;1;0.395862641;0.580939771;0.344936288;0.370413051;0.012919193
P10863;P07257;1;0.143033275;0.260026569;0.035996052;0.053480295;0.026025499
P52286;P42843;1;0.338123351;0.447191616;0.170142477;0.173036981;0.016971663
P40507;P53632;1;0.579693375;0.738457286;0.511741738;0.517632499;0.018786417
P25451;P25043;1;0.514988745;0.733385948;0.554576003;0.617341785;0.050887116
P38089;Q12447;1;0.188472438;0.322549948;0.079948831;0.115027829;0.02548731
P46962;P46963;1;0.519043031;0.710302834;0.619689976;0.627781519;0.022368519
P32379;P30656;1;0.467352282;0.681610186;0.736556317;0.743537943;0.100045596
P52286;P41695;1;0.32200129;0.42994495;0.15098833;0.15877223;0.016095646
P17890;P32910;1;0.516168853;0.732368069;0.785803966;0.729934032;0.024667386
P40357;Q12038;1;0.326580638;0.474721407;0.171890614;0.189497331;0.010198263
P52891;P49687;1;0.580382611;0.762689419;0.625031972;0.627070556;0.008652079
P38753;P40343;1;0.6165188;0.757046627;0.782390542;0.765949069;0.034729309
P11433;P18851;1;0.360361966;0.441998227;0.1805816;0.175972062;0.012460007
P08067;P08525;1;0.489585782;0.684798669;0.581085731;0.572487722;0.034625728
Q12309;Q03654;1;0.502355288;0.660805672;0.581283525;0.585557562;0.014241467
Q12059;Q99344;1;0.509274513;0.76866154;0.92678658;0.889044894;0.020585686
P38304;P38633;1;0.384624923;0.518245959;0.27226416;0.264074535;0.033259297
Q03373;P13574;1;0.480457985;0.614282435;0.435991756;0.43928025;0.016148345
P35182;Q12163;1;0.331079147;0.506422032;0.45073405;0.434531835;0.035830854
P43560;P00331;1;0.107224033;0.180442608;0.011880937;0.017150371;0.016033448
P42073;P32598;1;0.389583124;0.502996563;0.239874773;0.232487262;0.017684913
P19735;Q12420;1;0.439920107;0.581603648;0.494150415;0.481371826;0.012275482
P22146;Q04894;1;0.138865734;0.198211778;0.016134686;0.018963171;0.017478379
P38146;P32864;1;0.263607814;0.416907447;0.164790086;0.167209257;0.019672928
P39081;P25298;1;0.451839942;0.665864627;0.488438657;0.534346886;0.013456666
P52490;P53152;1;0.558491244;0.760610618;0.76883278;0.719570279;0.146113636
P21243;P23638;1;0.564813838;0.789922261;0.846384815;0.848935121;0.207609145
P32639;P33334;1;0.453776478;0.621717318;0.293221798;0.306455753;0.005570888
Q03654;Q12417;1;0.442648315;0.623381821;0.499873874;0.516805605;0.021792329
P32381;P43612;1;0.200883082;0.266617957;0.027154883;0.028846129;0.012451211
P38041;P29366;1;0.269729847;0.430050597;0.148382899;0.180488642;0.01466825
Q02197;Q03503;1;0.496960866;0.647556575;0.784655276;0.738958002;0.020908321
P23337;P27472;1;0.494208498;0.724437096;0.940717356;0.899555428;0.81095896
P43573;P52553;1;0.293910288;0.436470925;0.111141685;0.127442007;0.018101475
P22141;P23638;1;0.443695355;0.644806819;0.456833736;0.512091169;0.06001275
P32366;P22203;1;0.521903528;0.752449029;0.744000143;0.762060391;0.035259374
P04050;P22139;1;0.438819868;0.58496519;0.409999743;0.396206478;0.00823311
P32790;P25369;1;0.352647956;0.472778027;0.189427108;0.198804126;0.011433418
P22141;P40303;1;0.448981874;0.664129828;0.493238866;0.548722217;0.105869771
P50942;Q06604;1;0.341194213;0.50671536;0.136957007;0.166032391;0.00955487
P41697;P23561;1;0.24753102;0.320899449;0.064872909;0.066808489;0.0123611
Q06631;P40079;1;0.39010576;0.612405988;0.470918612;0.497422242;0.016158221
P33334;P33203;1;0.351526335;0.486725032;0.179354089;0.214967623;0.006461508
P08004;P40164;1;0.132335083;0.213796512;0.034249648;0.048201456;0.009711911
P40060;Q12345;1;0.415890047;0.615142591;0.423040568;0.440293753;0.040025014
P32565;O13563;1;0.378980333;0.527168083;0.378529167;0.416951951;0.014448385
P00546;P39016;1;0.33696889;0.403997753;0.080661065;0.082968386;0.01454488
P49687;P35729;1;0.578197374;0.759047631;0.620595116;0.623750103;0.008622444
P00546;P24871;1;0.396051915;0.506632448;0.198516231;0.198759423;0.018683001
P00163;P08525;1;0.489585782;0.684798669;0.470541526;0.482201862;0.028213387
P00546;P24870;1;0.399211385;0.506544279;0.202231637;0.20342569;0.022369538
P35181;Q12028;1;0.461328214;0.606527301;0.672234768;0.628854884;0.018500996
Q03407;Q12230;1;0.263080277;0.369960414;0.145219305;0.135150868;0.015623307
P32790;P32793;1;0.366076913;0.492689778;0.190586759;0.194296309;0.021959355
P52286;P35203;1;0.442397636;0.567484118;0.208814315;0.227407945;0.021615045
P43603;Q06604;1;0.387121238;0.586509045;0.16939067;0.197061272;0.017059587
P21268;P18851;1;0.293762362;0.37309823;0.065369346;0.066487266;0.013890493
P14904;P35193;1;0.341999167;0.489201989;0.216817173;0.210978305;0.021654908
P38203;P47093;1;0.491239001;0.720634443;0.755080361;0.760782989;0.100310294
P40339;Q12050;1;0.360722021;0.497714046;0.352874773;0.345977963;0.021536711
P10591;P04821;1;0.204556383;0.353806301;0.043407508;0.062737932;0.007673154
P38334;Q03337;1;0.573797185;0.791641804;0.835987563;0.832413952;0.02661619
P14724;P53068;1;0.464592933;0.609157269;0.426578449;0.461801933;0.034310024
P53550;P06738;1;0.229296024;0.352726083;0.068529739;0.08066114;0.011914185
P25451;P30656;1;0.497251133;0.707115925;0.508054932;0.565665906;0.10001279
P20486;P00546;1;0.368427711;0.46274209;0.106571288;0.118278796;0.029161181
P38042;P16522;1;0.461225949;0.616958284;0.54392354;0.561204257;0.066235489
Q03981;Q04368;1;0.593130104;0.798737812;1;1;0.032429781
P05453;P04147;1;0.310988529;0.460467299;0.150654263;0.167312121;0.014277083
Q05636;P46948;1;0.705951844;0.905524798;0.926088547;0.926151058;0.041656799
P38203;P57743;1;0.551567017;0.786392957;0.67903952;0.720171501;0.13340477
P46947;P40565;1;0.40823529;0.56487813;0.361996617;0.360964649;0.029899592
P18410;P38757;1;0.509594609;0.654207707;0.723359294;0.715256595;0.022345054
P38274;P34244;1;0.405492818;0.557056385;0.289744642;0.315490695;0.008959908
P36006;Q12446;1;0.41314001;0.528842739;0.353784322;0.327753976;0.00937921
P41808;P07257;1;0.213529752;0.337139039;0.079947324;0.098626158;0.01842664
P11076;P38682;1;0.276487592;0.439129602;0.169995908;0.178799854;0.019935673
Q12018;P52286;1;0.415640637;0.593906113;0.338803728;0.375026873;0.01679799
P07256;P07257;1;0.450403898;0.672100689;0.497556468;0.534267468;0.032679895
P23201;P32491;1;0.284674827;0.416932938;0.194941236;0.192673212;0.008692851
P17255;P32563;1;0.344154147;0.50035862;0.421065494;0.398358235;0.011064122
P32569;P38782;1;0.511576796;0.709378187;0.479024559;0.481544959;0.018368388
P53124;P17157;1;0.360141825;0.44502538;0.248031641;0.23505212;0.021183213
P38261;P22224;1;0.555291772;0.789506182;0.536540574;0.554323914;0.011125557
P08678;P17555;1;0.225322225;0.323280008;0.055841381;0.061575117;0.007311012
P25655;P06100;1;0.520097544;0.703682276;0.702463188;0.71018625;0.007200044
P31384;P34909;1;0.409949909;0.58297982;0.315450037;0.341141869;0.014507755
P32790;P32521;1;0.480389121;0.7090062;0.519055215;0.538440739;0.022829233
P02294;P02309;1;0.621949996;0.777783918;0.282681163;0.305091391;0.068676757
P38822;P53933;1;0.206620493;0.315400544;0.060199548;0.079425084;0.014506014
Q00402;P32526;1;0.382267332;0.522973095;0.257000598;0.257864075;0.005813112
P38339;P46949;1;0.126001022;0.243296166;0.026810806;0.039746671;0.011830347
P38282;Q00723;1;0.402914141;0.5348016;0.385214139;0.362841065;0.028516019
P15873;P25336;1;0.403185414;0.511422355;0.252476171;0.25483785;0.013238234
P07256;P22289;1;0.410170907;0.574216432;0.501512099;0.481878962;0.033127483
P38692;P32464;1;0.42811616;0.60979258;0.299017962;0.298952142;0.012199843
P46676;P53685;1;0.327151703;0.471433491;0.269788578;0.282692271;0.011729192
Q99260;P36017;1;0.459451318;0.676387693;0.533001971;0.550115929;0.352247474
P22855;P35193;1;0.290418401;0.377037993;0.09030978;0.097931039;0.014798574
P40303;P30656;1;0.455185347;0.67437344;0.72741017;0.727334696;0.0651789
P32803;P32486;1;0.270067955;0.410737207;0.121696438;0.146280553;0.020126432
P24384;P15938;1;0.524628614;0.725001139;0.552625367;0.602343252;0.26770348
P38874;Q02516;1;0.189062648;0.319004593;0.056482692;0.089671051;0.023616388
P20434;P20435;1;0.664792962;0.8865767;0.982725637;0.972176453;0.05705089
P53550;Q12517;1;0.490677723;0.655521995;0.53623233;0.549566884;0.013840308
P16658;Q02825;1;0.540787707;0.743743562;0.593448136;0.639841558;0.018474079
P14724;P09798;1;0.456995546;0.65944015;0.431455756;0.486191276;0.013298699
P06782;P12904;1;0.413487911;0.57435285;0.278131261;0.30572069;0.018927496
P46677;P50105;1;0.486319578;0.63686099;0.594043359;0.589407957;0.016403053
P39940;P33338;1;0.349394515;0.469496371;0.113304267;0.122294798;0.009399729
Q08278;Q12343;1;0.427038574;0.571805522;0.239924282;0.236402443;0.031024563
P19735;Q06819;1;0.502088421;0.669398888;0.590254959;0.601928922;0.013942999
P32639;Q12420;1;0.402011285;0.571824323;0.371507937;0.366250079;0.007618741
P38968;Q04491;1;0.409560528;0.533269863;0.225333471;0.231122645;0.019940884
P32074;P53600;1;0.478061826;0.639156721;0.599492206;0.584315949;0.020499001
P38261;Q00916;1;0.162618584;0.235449306;0.022252452;0.02615317;0.016445001
P26309;P34244;1;0.274749252;0.399945256;0.100788968;0.114021359;0.010391905
P10591;P25491;1;0.417736672;0.598914234;0.34033996;0.359112841;0.014777658
Q04031;P32598;1;0.251453744;0.433769918;0.039817675;0.051269242;0.028615759
P16649;P32561;1;0.335558015;0.422202591;0.151088619;0.15684436;0.015544919
P53949;P50946;1;0.461260498;0.638694537;0.762261747;0.775022755;0.219235758
P38203;P49960;1;0.302235934;0.397337055;0.129428975;0.124025336;0.02138396
P16370;P08518;1;0.441502107;0.604208827;0.636960619;0.590330052;0.011954448
Q06631;P48234;1;0.419693172;0.686934452;0.651615048;0.67878349;0.013949512
P32790;P43603;1;0.37680396;0.593971475;0.165774418;0.20647997;0.021287434
P32917;P23561;1;0.414745493;0.550673028;0.31598665;0.295693816;0.009839354
P31385;Q12432;1;0.494369696;0.582328187;0.276319995;0.278284343;0.019459267
P25336;P25847;1;0.586694384;0.726922326;0.576379978;0.59831073;0.107109554
P38339;P32381;1;0.216857539;0.317908256;0.044440878;0.051083244;0.017642616
P47093;P34230;1;0.171487915;0.279542599;0.043303037;0.059834323;0.022229854
P11433;P29366;1;0.313615024;0.491050475;0.130451951;0.17086248;0.012160967
P53271;P53959;1;0.54910829;0.74708459;0.759408193;0.756262863;0.015318381
P53124;P27472;1;0.260110518;0.408223088;0.164639238;0.17515272;0.017623701
P38633;Q12343;1;0.463913219;0.611910236;0.424996787;0.413869153;0.027553263
P40070;P47093;1;0.47295494;0.687165435;0.506805383;0.548250496;0.052689712
P40070;P47017;1;0.429904522;0.611354397;0.482157941;0.493899336;0.083608233
P53040;Q05027;1;0.574578154;0.757365028;0.741280445;0.719243936;0.024478863
P23639;P21242;1;0.585393497;0.809587015;0.926343256;0.922721993;0.238042582
P06787;P14747;1;0.24855784;0.348799768;0.094652271;0.101663917;0.019823372
P47821;P39073;1;0.405348874;0.531449486;0.360794529;0.355533388;0.017175646
P16892;Q03063;1;0.219689709;0.309851659;0.061369236;0.071851668;0.02006182
P30657;P21243;1;0.467582769;0.689937117;0.763038784;0.765395045;0.030418551
P12904;P34164;1;0.34703947;0.499678507;0.26371198;0.273705888;0.022107823
P38304;P32569;1;0.495776274;0.645200694;0.415401364;0.420064197;0.019050468
Q01649;P17119;1;0.604899754;0.751177945;0.632705868;0.597421432;0.016229018
P30657;P21242;1;0.46584742;0.678042859;0.725048638;0.732005283;0.055718789
P37370;Q12446;1;0.587442421;0.736085584;0.656673778;0.650973198;0.013484591
P53316;P40561;1;0.333147152;0.490097756;0.286565473;0.286705522;0.041226302
P52286;Q12347;1;0.335452483;0.461068235;0.206274817;0.220359385;0.031616366
P11433;P48562;1;0.299240975;0.425897347;0.110724246;0.122260232;0.010031678
P32521;P39013;1;0.546168142;0.744741943;0.436933236;0.455601949;0.021444118
Q92331;P32913;1;0.524559877;0.707835499;0.69112754;0.695941994;0.01708561
P38129;P53040;1;0.542153188;0.72387832;0.702443117;0.681863289;0.014728949
P04050;P16370;1;0.450822125;0.612880518;0.579279729;0.549684639;0.008402085
Q04048;P24384;1;0.413214665;0.539509769;0.186856234;0.175802241;0.010770886
P41832;P07274;1;0.366281445;0.500276201;0.339789897;0.323163368;0.00774325
P40094;P53271;1;0.520194698;0.711618441;0.806527768;0.788947827;0.018757208
P32917;P18851;1;0.353116679;0.498901968;0.199515653;0.211160633;0.013673205
P38111;Q04377;1;0.356304372;0.50380452;0.322764144;0.322144896;0.007504928
P13393;P46677;1;0.436754125;0.581247421;0.326965528;0.343807919;0.011105463
P33322;P53919;1;0.354127865;0.463091491;0.249587544;0.2590144;0.016077422
P39081;P25299;1;0.46461422;0.595727993;0.429139375;0.436651912;0.018673127
P34244;P41819;1;0.223233475;0.310913737;0.069354163;0.078517959;0.009404312
P43588;Q08723;1;0.419984974;0.55765361;0.381717672;0.37555292;0.0637169
P32598;P41818;1;0.28098294;0.391341283;0.100571708;0.107179003;0.040155641
Q01159;O13297;1;0.411722939;0.505122893;0.437796442;0.415281072;0.015894881
P25302;P09959;1;0.577516043;0.734228361;0.573515277;0.576885286;0.03925767
Q03497;P18851;1;0.304804349;0.4121087;0.094791849;0.09961573;0.012601432
P00560;P34162;1;0.166069146;0.231303826;0.031576971;0.029586903;0.030962526
P07269;P08153;1;0.343589908;0.481896739;0.346707861;0.380398742;0.01288193
P23724;P30656;1;0.540420095;0.793721792;0.860372273;0.874313912;0.061578919
Q01389;P32491;1;0.533169209;0.721104724;0.817847354;0.823755498;0.064025374
P38042;P09798;1;0.445164529;0.60004462;0.529389064;0.53904377;0.028759411
P25554;P32494;1;0.555003633;0.665665179;0.557911758;0.553399476;0.017639795
Q07350;P32524;1;0.463378445;0.629395484;0.412986502;0.41220783;0.027363375
Q02199;P48837;1;0.663774613;0.903777769;0.664545529;0.666625685;0.0798715
P47167;Q12262;1;0.574754814;0.774173968;1;1;0.032784325
P20436;P10964;1;0.515131973;0.681123006;0.622896591;0.589794377;0.008969403
P32379;P40302;1;0.604157335;0.833717276;1;1;0.244271325
P39009;P22216;1;0.446112095;0.611780064;0.509495137;0.553469982;0.121223864
P38902;P08518;1;0.464924965;0.605924312;0.60465564;0.548380346;0.010446767
P08525;P07143;1;0.44546769;0.625457718;0.179316309;0.194690155;0.030200913
P08539;P18851;1;0.301784537;0.413002779;0.154410262;0.153548439;0.018668828
P54786;P50111;1;0.480602982;0.672557923;0.535578202;0.543917984;0.096626838
P40468;P53894;1;0.395183629;0.595534018;0.195523653;0.218480954;0.006960349
P36000;Q12028;1;0.555717713;0.708927639;0.80668571;0.770166629;0.017041466
P20486;P24869;1;0.418765507;0.544751879;0.32871694;0.335041678;0.019909759
P32790;Q12446;1;0.483660682;0.649727503;0.41447224;0.410615303;0.009849829
Q06629;Q06623;1;0.555226619;0.722814513;0.980200193;0.978963268;0.046970886
P53309;P32521;1;0.303626482;0.486292918;0.110783914;0.135724123;0.011664242
P39009;P14737;1;0.371068087;0.493703691;0.322072188;0.322956716;0.010047921
P38203;P47017;1;0.42039223;0.611633646;0.303118033;0.337912276;0.097446838
P53840;P04786;1;0.344610393;0.46525437;0.263364459;0.276667297;0.009177796
P04050;P20436;1;0.432935899;0.563367225;0.394770072;0.37475534;0.009780246
